user_id,task_index,video_id,condition,n_frames,frame_accuracy,action_0_fraction,mean_selected_event_l1,status,episode_fingerprint,trace_fingerprint,action_1_fraction,action_2_fraction,action_3_fraction,seed,run_path
P194,3,P194--apple-mobile-phone--clutter--Z2pI2_pHKl-mpKBS-e66K9ZJ5ewZxcq5PStFyE0tB14,gain,100,0.91,,200.03172669614,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY,gain,100,0.64,,211.7811852244865,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI,gain,100,0.81,,203.76561617510367,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-purse--clutter--Cl5PsStzfwIvppb2LqRrCrZ_FxMaC3Spioew7haSBEk,gain,100,0.61,,193.7710712146748,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-silver-bracelet--clutter--Xm4FWrBzG6VXqzSCoN_Ss3SbIdJQ4EAUy-R1ZdwttxA,gain,100,0.46,,197.06035027914345,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk,gain,100,0.7,,207.08648991018288,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--0gHhSAoYyaSdkfCKM4o8QCpO8fflL3m3X7sDkiYiI5w,gain,100,1.0,,208.7528398694421,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--9SRrgrshRU1QshztPp9aDQ95MUCBztY6MfF8zqnuzcY,gain,100,0.4,,213.23800606338696,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--OXfBEz1M9GkoGadxCiuFLtDHCOmFQQHfbhSJlQmqFyU,gain,100,0.43,,210.65056023705165,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ,gain,100,0.5,,208.7883896063404,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--tweezers--clutter--BxHfZq48ph_5xFvE-TnGvk_RmqQHGvd7wEhm5wSsYHM,gain,100,0.54,,196.3611736516011,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc,gain,100,0.69,,209.77930160035348,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,1.0,,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--apple-mobile-phone--clutter--Z2pI2_pHKl-mpKBS-e66K9ZJ5ewZxcq5PStFyE0tB14,delta,100,0.45,,195.6910442142768,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY,delta,100,0.42,,207.6208266037561,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI,delta,100,0.29,,199.6141256361572,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-purse--clutter--Cl5PsStzfwIvppb2LqRrCrZ_FxMaC3Spioew7haSBEk,delta,100,1.0,,189.764104451983,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-silver-bracelet--clutter--Xm4FWrBzG6VXqzSCoN_Ss3SbIdJQ4EAUy-R1ZdwttxA,delta,100,0.48,,192.9835972811617,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk,delta,100,0.19,,203.01781269346543,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--0gHhSAoYyaSdkfCKM4o8QCpO8fflL3m3X7sDkiYiI5w,delta,100,0.0,,204.63007570741047,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--9SRrgrshRU1QshztPp9aDQ95MUCBztY6MfF8zqnuzcY,delta,100,0.12,,209.04625481172548,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--OXfBEz1M9GkoGadxCiuFLtDHCOmFQQHfbhSJlQmqFyU,delta,100,0.45,,206.52298828277185,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ,delta,100,0.37,,204.4321928141489,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--tweezers--clutter--BxHfZq48ph_5xFvE-TnGvk_RmqQHGvd7wEhm5wSsYHM,delta,100,0.24,,192.4850350137471,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc,delta,100,0.45,,205.7806177269945,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,1.0,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--apple-mobile-phone--clutter--Z2pI2_pHKl-mpKBS-e66K9ZJ5ewZxcq5PStFyE0tB14,temporal,100,0.97,,198.9029836370796,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY,temporal,100,0.64,,211.0494192377085,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI,temporal,100,0.84,,202.2941328019214,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-purse--clutter--Cl5PsStzfwIvppb2LqRrCrZ_FxMaC3Spioew7haSBEk,temporal,100,0.6,,192.5592827181525,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-silver-bracelet--clutter--Xm4FWrBzG6VXqzSCoN_Ss3SbIdJQ4EAUy-R1ZdwttxA,temporal,100,0.49,,196.2908145740725,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk,temporal,100,0.61,,205.73786568681663,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--0gHhSAoYyaSdkfCKM4o8QCpO8fflL3m3X7sDkiYiI5w,temporal,100,1.0,,207.07872725539056,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--9SRrgrshRU1QshztPp9aDQ95MUCBztY6MfF8zqnuzcY,temporal,100,0.28,,212.28817897707597,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--OXfBEz1M9GkoGadxCiuFLtDHCOmFQQHfbhSJlQmqFyU,temporal,100,0.47,,209.90045874505685,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ,temporal,100,0.45,,207.7359869680633,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--tweezers--clutter--BxHfZq48ph_5xFvE-TnGvk_RmqQHGvd7wEhm5wSsYHM,temporal,100,0.8,,195.18324974916376,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc,temporal,100,0.71,,208.61381437083932,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--apple-mobile-phone--clutter--Z2pI2_pHKl-mpKBS-e66K9ZJ5ewZxcq5PStFyE0tB14,train_fixed_best,100,0.97,,198.9029836370796,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY,train_fixed_best,100,0.64,,211.0494192377085,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI,train_fixed_best,100,0.84,,202.2941328019214,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-purse--clutter--Cl5PsStzfwIvppb2LqRrCrZ_FxMaC3Spioew7haSBEk,train_fixed_best,100,0.6,,192.5592827181525,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-silver-bracelet--clutter--Xm4FWrBzG6VXqzSCoN_Ss3SbIdJQ4EAUy-R1ZdwttxA,train_fixed_best,100,0.49,,196.2908145740725,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk,train_fixed_best,100,0.61,,205.73786568681663,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--0gHhSAoYyaSdkfCKM4o8QCpO8fflL3m3X7sDkiYiI5w,train_fixed_best,100,1.0,,207.07872725539056,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--9SRrgrshRU1QshztPp9aDQ95MUCBztY6MfF8zqnuzcY,train_fixed_best,100,0.28,,212.28817897707597,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--OXfBEz1M9GkoGadxCiuFLtDHCOmFQQHfbhSJlQmqFyU,train_fixed_best,100,0.47,,209.90045874505685,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ,train_fixed_best,100,0.45,,207.7359869680633,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--tweezers--clutter--BxHfZq48ph_5xFvE-TnGvk_RmqQHGvd7wEhm5wSsYHM,train_fixed_best,100,0.8,,195.18324974916376,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc,train_fixed_best,100,0.71,,208.61381437083932,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,,,1.0,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--apple-mobile-phone--clutter--Z2pI2_pHKl-mpKBS-e66K9ZJ5ewZxcq5PStFyE0tB14,reward_only_local,100,0.56,,196.30279737928527,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.12,0.88,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY,reward_only_local,100,0.51,,208.2233240657817,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.11,0.89,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI,reward_only_local,100,0.32,,199.77319077293583,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.04,0.96,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-purse--clutter--Cl5PsStzfwIvppb2LqRrCrZ_FxMaC3Spioew7haSBEk,reward_only_local,100,0.8,,190.7626986164725,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.22,0.78,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--ladies-silver-bracelet--clutter--Xm4FWrBzG6VXqzSCoN_Ss3SbIdJQ4EAUy-R1ZdwttxA,reward_only_local,100,0.48,,193.64091047339207,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.13,0.87,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk,reward_only_local,100,0.28,,204.14574544475212,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.24,0.76,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--0gHhSAoYyaSdkfCKM4o8QCpO8fflL3m3X7sDkiYiI5w,reward_only_local,100,0.35,,206.2026914290116,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.35,0.65,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
P194,3,P194--perfume--clutter--9SRrgrshRU1QshztPp9aDQ95MUCBztY6MfF8zqnuzcY,reward_only_local,100,0.13,,210.29408064028203,complete,c377e05ebaeb5ca502cfa055a5851326e78f19a73c72e710fa80c8b4c5f5981a,07782a4c78f4f75d5bcfa2635055c321581b63974b214f9604b5e5d27853caad,0.26,0.74,,3301,/home/spco/sow_linear/exp33_runs/smoke_v1/runs/exp33_orbit_streaming_fewshot/seed_3301/20260723T170901.117685Z_smoke
