seed,selection_family,hazard_rate,process_rate,observation_rate,fit_nll,selected,process_variance,observation_variance,statistic_decay,prior_mass,q_fraction,mode_switch_probability
43003,selected_fixed_jump,,,,0.4418065376473306,False,0.02,0.16,,,,
43003,selected_fixed_jump,,,,0.3207668613146878,False,0.04,0.01,,,,
43003,selected_fixed_jump,,,,0.272084669429857,False,0.04,0.04,,,,
43003,selected_fixed_jump,,,,0.4827783541220288,False,0.04,0.16,,,,
43003,h_plus_total_variance,0.002,,,0.07674008061267873,True,,,0.95,1.0,0.1,
43003,h_plus_total_variance,0.02,,,0.07926181070718505,False,,,0.95,1.0,0.1,
43003,h_plus_total_variance,0.1,,,0.09085050419321133,False,,,0.95,1.0,0.1,
43003,h_plus_total_variance,0.002,,,0.08498049789792514,False,,,0.95,1.0,0.5,
43003,h_plus_total_variance,0.02,,,0.08429894129746558,False,,,0.95,1.0,0.5,
43003,h_plus_total_variance,0.1,,,0.09336045675498668,False,,,0.95,1.0,0.5,
43003,h_plus_total_variance,0.002,,,0.13815241381625182,False,,,0.95,1.0,0.9,
43003,h_plus_total_variance,0.02,,,0.13640772781740565,False,,,0.95,1.0,0.9,
43003,h_plus_total_variance,0.1,,,0.14515586719535542,False,,,0.95,1.0,0.9,
43003,h_plus_total_variance,0.002,,,0.07681305456808801,False,,,0.95,4.0,0.1,
43003,h_plus_total_variance,0.02,,,0.07933393837392301,False,,,0.95,4.0,0.1,
43003,h_plus_total_variance,0.1,,,0.09092874552741165,False,,,0.95,4.0,0.1,
43003,h_plus_total_variance,0.002,,,0.08566959923009604,False,,,0.95,4.0,0.5,
43003,h_plus_total_variance,0.02,,,0.084985241810018,False,,,0.95,4.0,0.5,
43003,h_plus_total_variance,0.1,,,0.09404017929819417,False,,,0.95,4.0,0.5,
43003,h_plus_total_variance,0.002,,,0.13869244161003513,False,,,0.95,4.0,0.9,
43003,h_plus_total_variance,0.02,,,0.1369472183573724,False,,,0.95,4.0,0.9,
43003,h_plus_total_variance,0.1,,,0.14569344611727464,False,,,0.95,4.0,0.9,
43003,h_plus_total_variance,0.002,,,0.07742175538181278,False,,,0.95,16.0,0.1,
43003,h_plus_total_variance,0.02,,,0.08000458133156102,False,,,0.95,16.0,0.1,
43003,h_plus_total_variance,0.1,,,0.09161385684540943,False,,,0.95,16.0,0.1,
43003,h_plus_total_variance,0.002,,,0.08737578166655992,False,,,0.95,16.0,0.5,
43003,h_plus_total_variance,0.02,,,0.08668838163062595,False,,,0.95,16.0,0.5,
43003,h_plus_total_variance,0.1,,,0.09573073220978544,False,,,0.95,16.0,0.5,
43003,h_plus_total_variance,0.002,,,0.1401995020680719,False,,,0.95,16.0,0.9,
43003,h_plus_total_variance,0.02,,,0.1384611338370081,False,,,0.95,16.0,0.9,
43003,h_plus_total_variance,0.1,,,0.14720187338152385,False,,,0.95,16.0,0.9,
43003,h_plus_total_variance,0.002,,,0.161120707400529,False,,,0.99,1.0,0.1,
43003,h_plus_total_variance,0.02,,,0.15694299298178377,False,,,0.99,1.0,0.1,
43003,h_plus_total_variance,0.1,,,0.16672127976799375,False,,,0.99,1.0,0.1,
43003,h_plus_total_variance,0.002,,,0.18168771234078904,False,,,0.99,1.0,0.5,
43003,h_plus_total_variance,0.02,,,0.17467447638611755,False,,,0.99,1.0,0.5,
43003,h_plus_total_variance,0.1,,,0.1788617958963229,False,,,0.99,1.0,0.5,
43003,h_plus_total_variance,0.002,,,0.2348526108650354,False,,,0.99,1.0,0.9,
43003,h_plus_total_variance,0.02,,,0.2227258291723242,False,,,0.99,1.0,0.9,
43003,h_plus_total_variance,0.1,,,0.22546609204915516,False,,,0.99,1.0,0.9,
43003,h_plus_total_variance,0.002,,,0.16065902267494847,False,,,0.99,4.0,0.1,
43003,h_plus_total_variance,0.02,,,0.15649286414704205,False,,,0.99,4.0,0.1,
43003,h_plus_total_variance,0.1,,,0.16652800560235212,False,,,0.99,4.0,0.1,
43003,h_plus_total_variance,0.002,,,0.18235384133339366,False,,,0.99,4.0,0.5,
43003,h_plus_total_variance,0.02,,,0.17544289535539012,False,,,0.99,4.0,0.5,
43003,h_plus_total_variance,0.1,,,0.17964693731001827,False,,,0.99,4.0,0.5,
43003,h_plus_total_variance,0.002,,,0.23531643055991117,False,,,0.99,4.0,0.9,
43003,h_plus_total_variance,0.02,,,0.2232830966676761,False,,,0.99,4.0,0.9,
43003,h_plus_total_variance,0.1,,,0.2261171834736846,False,,,0.99,4.0,0.9,
43003,h_plus_total_variance,0.002,,,0.16029645888760163,False,,,0.99,16.0,0.1,
43003,h_plus_total_variance,0.02,,,0.1565848787133359,False,,,0.99,16.0,0.1,
43003,h_plus_total_variance,0.1,,,0.1666834084781194,False,,,0.99,16.0,0.1,
43003,h_plus_total_variance,0.002,,,0.18429957279453013,False,,,0.99,16.0,0.5,
43003,h_plus_total_variance,0.02,,,0.17773326554300334,False,,,0.99,16.0,0.5,
43003,h_plus_total_variance,0.1,,,0.18185781615097504,False,,,0.99,16.0,0.5,
43003,h_plus_total_variance,0.002,,,0.23701924421308998,False,,,0.99,16.0,0.9,
43003,h_plus_total_variance,0.02,,,0.22533322601406003,False,,,0.99,16.0,0.9,
43003,h_plus_total_variance,0.1,,,0.22831552098253727,False,,,0.99,16.0,0.9,
43003,h_plus_total_variance,0.002,,,0.26660106949326146,False,,,1.0,1.0,0.1,
43003,h_plus_total_variance,0.02,,,0.25253560223213056,False,,,1.0,1.0,0.1,
43003,h_plus_total_variance,0.1,,,0.2633366001693632,False,,,1.0,1.0,0.1,
43003,h_plus_total_variance,0.002,,,0.2864867280475271,False,,,1.0,1.0,0.5,
43003,h_plus_total_variance,0.02,,,0.2707048156157271,False,,,1.0,1.0,0.5,
43003,h_plus_total_variance,0.1,,,0.27195331780274895,False,,,1.0,1.0,0.5,
43003,h_plus_total_variance,0.002,,,0.33358164317089906,False,,,1.0,1.0,0.9,
43003,h_plus_total_variance,0.02,,,0.3120801740473788,False,,,1.0,1.0,0.9,
43003,h_plus_total_variance,0.1,,,0.3122501051252795,False,,,1.0,1.0,0.9,
43003,h_plus_total_variance,0.002,,,0.26320420353829227,False,,,1.0,4.0,0.1,
43003,h_plus_total_variance,0.02,,,0.24805336846466114,False,,,1.0,4.0,0.1,
43003,h_plus_total_variance,0.1,,,0.2592255719591951,False,,,1.0,4.0,0.1,
43003,h_plus_total_variance,0.002,,,0.28561418571739544,False,,,1.0,4.0,0.5,
43003,h_plus_total_variance,0.02,,,0.2699901188788286,False,,,1.0,4.0,0.5,
43003,h_plus_total_variance,0.1,,,0.27159666710873376,False,,,1.0,4.0,0.5,
43003,h_plus_total_variance,0.002,,,0.33287541240147145,False,,,1.0,4.0,0.9,
43003,h_plus_total_variance,0.02,,,0.31147876770739796,False,,,1.0,4.0,0.9,
43003,h_plus_total_variance,0.1,,,0.31198137691614075,False,,,1.0,4.0,0.9,
43003,h_plus_total_variance,0.002,,,0.2564192829458848,False,,,1.0,16.0,0.1,
43003,h_plus_total_variance,0.02,,,0.24185325446194797,False,,,1.0,16.0,0.1,
43003,h_plus_total_variance,0.1,,,0.2535151635767776,False,,,1.0,16.0,0.1,
43003,h_plus_total_variance,0.002,,,0.2840763764372553,False,,,1.0,16.0,0.5,
43003,h_plus_total_variance,0.02,,,0.2706845905209545,False,,,1.0,16.0,0.5,
43003,h_plus_total_variance,0.1,,,0.2735343088580378,False,,,1.0,16.0,0.5,
43003,h_plus_total_variance,0.002,,,0.3316824079063639,False,,,1.0,16.0,0.9,
43003,h_plus_total_variance,0.02,,,0.3116234177337176,False,,,1.0,16.0,0.9,
43003,h_plus_total_variance,0.1,,,0.31274436755844665,False,,,1.0,16.0,0.9,
43003,generator_supported_seen_mode_imm,,,,-0.027556687291766507,False,,,,,,0.001
43003,generator_supported_seen_mode_imm,,,,-0.03745035853329813,True,,,,,,0.01
43003,generator_supported_seen_mode_imm,,,,-0.02696474346956981,False,,,,,,0.05
