analysis_fingerprint,data_fingerprint,dataset_pair,profile,computational_seed,latent_dim,model,nll_per_scalar,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,parameter_count,effective_rank,top_k_singular_energy,subspace_angle_degrees
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,common,-0.20558448820228545,1.4471597457266328,0.0008466692015016332,1.014115054220735,2584.0,11.428117081382446,0.7684304078735154,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,orthogonal,-0.20080171944677583,1.4519425144821427,-0.003432292058779967,1.014107116649001,2872.0,12.64553510841555,0.6298371047049282,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,random,-0.20392601498508556,1.448818218943833,-0.0034223997241868333,1.0141673162289673,960.0,12.325451424022035,0.6685231405595017,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,separate,-0.18021027603417006,1.472533957894748,0.00028956017809766656,1.0146213783187719,5040.0,10.513916019259728,0.8448502073996464,89.3777890923941
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,shared,-0.2057658395395402,1.4469783943893784,0.0010053840084880668,1.014674637583595,2872.0,10.6111187767517,0.8318496485492739,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,16,shuffled,-0.20468479755146649,1.4480594363774522,-0.002968639990498492,1.0143937006573536,2872.0,11.502027294000342,0.7610129658935295,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,common,-0.17850245918177088,1.4742417747471475,0.0011414660333622332,1.0141152393402437,5040.0,22.742074879218894,0.5791034183403138,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,orthogonal,-0.17797710644180506,1.4747671274871135,-0.004053811285067567,1.0141293558464806,6128.0,25.390161441368605,0.3849362554867631,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,random,-0.18357372028400587,1.4691705136449125,-0.003587395717871667,1.0142863724949487,2560.0,24.689312572751117,0.4475270342325846,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,separate,-0.14966364964747234,1.503080584281446,-0.0001392202530247666,1.0146229793337718,9952.0,23.033511258725113,0.5949138771151382,89.6412125313903
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,shared,-0.17863801740340313,1.4741062165255154,0.0011758562015858332,1.0146639146930896,6128.0,23.090600110157027,0.5857083688814595,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,9,32,shuffled,-0.184739311007763,1.4680049229211551,-0.0029012084352224,1.0144456525551275,6128.0,24.358695108313167,0.48195504667174127,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,common,-0.23447543919418404,1.4335024834611516,-0.0014862189166291665,1.0148263397030814,514.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,orthogonal,-0.23263616475318383,1.435341757902152,-0.0032848793806033,1.0148605323347784,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,random,-0.23212894883459412,1.4358489738207416,-0.0034851094990683003,1.0148671277828818,390.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,separate,-0.21668728367586435,1.4512906389794713,-0.0021536038244180334,1.0154813955662279,900.0,1.0,1.0,54.985550014315265
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,shared,-0.23423008083678512,1.4337478418185505,-0.0025849574385885666,1.0157751275897309,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,1,shuffled,-0.23307658611812063,1.434901336537215,-0.0034192524608711006,1.0152903950134993,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,common,-0.2341031640020621,1.4338747586532736,-0.0012656145273546,1.0148264142066787,645.0,1.7524166622679542,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,orthogonal,-0.2316375091497884,1.4363404135055473,-0.003279166517094667,1.0148618789013815,653.0,1.8458977991695094,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,random,-0.23139638413789076,1.436581538517445,-0.0034463357967083664,1.0148500456166414,400.0,1.6337039859632363,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,separate,-0.21630922366526903,1.4516686989900667,-0.0019142701348189,1.0154803208062197,1162.0,1.5911168577697552,1.0,85.4303415885766
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,shared,-0.23382480430339825,1.4341531183519374,-0.002445060359774867,1.0158035718300455,653.0,1.7536476046441667,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,2,shuffled,-0.2322415918697488,1.4357363307855868,-0.0033674666505035,1.0152717327381695,653.0,1.4561059536490708,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,common,-0.23265408293756082,1.4353238397177748,-0.0009916621778618,1.014826556836743,910.0,3.1817992241785213,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,orthogonal,-0.2298387232019141,1.4381391994534216,-0.0028908745228216335,1.0147471905996985,934.0,3.4625924905343086,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,random,-0.22946010834302846,1.4385178143123074,-0.0034248392849578666,1.0148672426546672,432.0,3.0604401176271536,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,separate,-0.214557711502793,1.4534202111525427,-0.0015800546779888667,1.0154804115684433,1692.0,2.7828846555652387,1.0,88.01711780999331
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,shared,-0.23236983845957726,1.4356080841957584,-0.0021228389594061333,1.0158340432342878,934.0,3.0296531444390755,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,4,shuffled,-0.23057253181669887,1.4374053908386368,-0.003326984743240767,1.015270241055435,934.0,2.453770017234699,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,common,-0.22899255479843353,1.4389853678569022,-0.0006734506028376,1.0148269004499006,1452.0,6.154927405732695,0.9296556593205102,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,orthogonal,-0.2246177090625752,1.4433602135927603,-0.003115855024102767,1.0148244301913398,1532.0,6.327685643008444,0.9059396355728505,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,random,-0.22564157904107074,1.442336343614265,-0.0034445151483614663,1.0148725286727507,544.0,6.273209293060616,0.9082667620725097,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,separate,-0.21026741738499824,1.4577105052703374,-0.0011993355976210667,1.0154810313463811,2776.0,5.072493130494628,0.9699482624468159,89.75768621843285
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,shared,-0.2287362598443958,1.4392416628109401,-0.0016392214348187998,1.0157480293034282,1532.0,5.634399322647795,0.944744712607513,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,8,shuffled,-0.2268172588288492,1.4411606638264864,-0.0030770250472638336,1.01530689116676,1532.0,5.152711607881584,0.9572152558771273,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,common,-0.21878508488113088,1.449192837774205,-0.00022197900248046665,1.014826429472617,2584.0,11.381181551344653,0.7979387622983544,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,orthogonal,-0.21370924857116214,1.4542686740841735,-0.0030859798406800334,1.0147419272347984,2872.0,12.489725277754914,0.6572844073368055,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,random,-0.21771714023791047,1.4502607824174252,-0.0034542164280244665,1.0150269164044092,960.0,12.309652333166932,0.6739756076609581,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,separate,-0.19933805444129327,1.4686398682140425,-0.0008857429159652999,1.0154807171047593,5040.0,10.69451808083147,0.833943171139181,89.29210105000622
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,shared,-0.21850788502375942,1.4494700376315766,-0.0009060535914651334,1.0157397230209078,2872.0,10.872273156738913,0.8164856682679268,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,16,shuffled,-0.21854680043247934,1.4494311222228564,-0.002890641498119645,1.0152421246089272,2872.0,11.334800396316444,0.7755948694216448,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,common,-0.1907207231604112,1.4772571994949244,9.355755458333337e-05,1.0148269219306358,5040.0,22.888523388883996,0.5945988068513333,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,orthogonal,-0.19195892921838523,1.4760189934369503,-0.003492231520154633,1.0147127173550332,6128.0,25.331386215748775,0.4096552889669432,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,random,-0.1959370652969115,1.472040857358424,-0.0033854733680665334,1.0148967303592376,2560.0,24.780461470415815,0.43694422855710907,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,separate,-0.16940028584784697,1.4985776368074888,-0.0014580896756176333,1.0154823283257872,9952.0,23.21231741709197,0.5911320356215043,89.57739839788623
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,shared,-0.19022149857895698,1.4777564240763787,-0.000398563023478,1.0156484318001524,6128.0,23.377595216369468,0.5672477226060179,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,10,32,shuffled,-0.19805069638094408,1.4699272262743914,-0.0028692760058015667,1.0152948125208414,6128.0,24.162985580555304,0.5017068965818827,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,common,-0.22581917009883243,1.4313185628486622,-0.0016868350176109965,1.012675111826402,514.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,orthogonal,-0.22444751567633378,1.432690217271161,-0.0026687905830317664,1.0126920376797985,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,random,-0.22426436376210193,1.432873369185393,-0.0028635032913159665,1.012675278097199,390.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,separate,-0.21558923592698065,1.441548497020514,-0.0021548448301118,1.0131721703454049,900.0,1.0,1.0,61.49593473115066
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,shared,-0.2256404907636067,1.431497242183888,-0.0024415522424251234,1.0132376154563647,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,1,shuffled,-0.22511319098631022,1.4320245419611846,-0.0028349821497764337,1.0129813573466273,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,common,-0.2251728709589166,1.431964861988578,-0.0013180435602478666,1.0126751916856065,645.0,1.8862833066225768,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,orthogonal,-0.2236688707601563,1.4334688621873386,-0.0029883215773504,1.0129286208367285,653.0,1.812873457086652,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,random,-0.22351332482885086,1.433624408118644,-0.002850213436470867,1.0126759017685991,400.0,1.8450723375956377,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,separate,-0.21528809844001187,1.4418496345074827,-0.0017927335685329667,1.0131707773881902,1162.0,1.8491053663021304,1.0,87.54581703088712
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,shared,-0.22497805727435027,1.4321596756731445,-0.002147290180571767,1.0132537629686214,653.0,1.7749033891638841,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,2,shuffled,-0.22418141508455447,1.4329563178629403,-0.002870763247001033,1.013014500085841,653.0,1.514243332258074,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,common,-0.22376731459810392,1.433370418349391,-0.0010044367164184667,1.012674605954838,910.0,3.521638518424377,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,orthogonal,-0.2215332447736322,1.4356044881738625,-0.0025705105057137667,1.0126412958276114,934.0,3.22416321386781,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,random,-0.22152112589829584,1.4356166070491991,-0.0030837453221796668,1.0128109318177656,432.0,3.4264213527543883,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,separate,-0.2140494785346482,1.4430882544128467,-0.0014600818433398001,1.0131711515276047,1692.0,2.7439456156368536,1.0,87.53494769339231
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,shared,-0.2234985408612401,1.4336391920862546,-0.0020804536498804666,1.0135046120272322,934.0,3.068748877210996,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,4,shuffled,-0.22250801624408081,1.434629716703414,-0.0027874315501947335,1.013053067852281,934.0,2.408346969314816,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,common,-0.2197471673339292,1.4373905656135655,-0.0007585726705101334,1.0126736647527779,1452.0,6.313926093855101,0.9064124538415316,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,orthogonal,-0.21627886218227155,1.4408588707652232,-0.0025333214916792002,1.0125844342363413,1532.0,5.965988385485112,0.931135585709149,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,random,-0.21811990076429147,1.4390178321832032,-0.002932246052943967,1.0127236905282035,544.0,6.100443801718975,0.9113001569323478,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,separate,-0.20926190076537574,1.4478758321821192,-0.0012049175539526333,1.0131702669030438,2776.0,5.060530119412026,0.9751773234030251,88.86190810374579
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,shared,-0.21956026357556838,1.4375774693719265,-0.0014924842710737334,1.0134689580127116,1532.0,5.247233525506956,0.9572200665317032,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,8,shuffled,-0.21888037035932054,1.4382573625881745,-0.0027431623952345664,1.0130767913411656,1532.0,5.23133279911895,0.9622137057101555,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,16,common,-0.20893669087145703,1.4482010420760378,-0.0005163919171378666,1.0126734866062392,2584.0,11.120109176874424,0.7906244958884289,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,16,orthogonal,-0.20633750141905347,1.4508002315284412,-0.0026311352334503664,1.012576726056522,2872.0,12.54673984452606,0.6644185283924846,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,16,random,-0.20998858034334425,1.4471491526041504,-0.0027906285301845662,1.0126722500616994,960.0,12.491786457544244,0.6513348980948176,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,16,separate,-0.19663862645527944,1.4604991064922153,-0.0011247421008170999,1.0131692159632184,5040.0,10.878860933828173,0.8413084217622235,89.40164160170576
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,11,16,shared,-0.20875438005645697,1.448383352891038,-0.0009486592695057334,1.0133777038933234,2872.0,10.942731646323006,0.816973869332403,0.0
