experiment,profile,dataset_pair,stats_unit,biological_unit_count,biological_inference_allowed,analysis_fingerprint,data_fingerprint,computational_seed,configured_seed_universe,unit_subset_sha256,n_units,fold,purge,fold_provenance,latent_dim,model,family,basis_control,status,error_type,error_message,marginal_log_likelihood,nll_per_scalar,likelihood_coordinate,standardized_marginal_log_likelihood,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,prediction_metric_coordinate,parameter_count,effective_rank,subspace_angle_degrees,n_observations,n_sequences,top_k,top_k_singular_energy,selected_unit_count,train_preprocessing_timepoints,elapsed_seconds,run_id,run_source_fingerprint
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",32,orthogonal,shared,orthogonal,complete,,,56712.214285899885,-0.1347928731696357,original_selected_units,-643088.793587073,1.5284853057191992,-0.0047527646104235,1.0588370231971431,train_standardized_selected_units,6128,25.892381445489196,0.0,3287,2,4,0.3725222679538454,128,6571,1.554806959000416,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,0,2,"{""visual_responding"":{""test_start"":0,""test_stop_exclusive"":1722,""test_timepoints"":1722,""train_segments"":[[1724,5166]],""train_timepoints"":3442},""visual_spontaneous"":{""test_start"":0,""test_stop_exclusive"":1565,""test_timepoints"":1565,""train_segments"":[[1567,4696]],""train_timepoints"":3129}}",32,shuffled,shared,shuffled,complete,,,59752.97610968619,-0.142020117388781,original_selected_units,-640048.0317632867,1.521258061500054,-0.0048348783012017,1.060150325875857,train_standardized_selected_units,6128,24.61270446091085,0.0,3287,2,4,0.4614594870081371,128,6571,1.5266855349764228,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,common,common,aligned,complete,,,99784.69946165117,-0.2371670108135532,original_selected_units,-590732.4252079626,1.4040453519735954,0.0001472434555715,0.98565787500264,train_standardized_selected_units,514,1.0,0.0,3287,2,1,1.0,128,6567,0.6601998580154032,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,shared,shared,aligned,complete,,,99805.05649008836,-0.2372153951411059,original_selected_units,-590712.0681795254,1.4039969676460426,0.000209308743597,0.98563139073419,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6567,0.6491531720384955,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,separate,separate,aligned,complete,,,101940.8909981657,-0.2422918195689594,original_selected_units,-588576.2336714481,1.3989205432181893,0.0010466736284796,0.9853216295384328,train_standardized_selected_units,900,1.0,54.73227135477191,3287,2,1,1.0,128,6567,0.6427235540468246,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,random,shared,random,complete,,,99171.53017613511,-0.2357096378159585,original_selected_units,-591345.5944934787,1.4055027249711902,-0.0009652900781684,0.9856562954137248,train_standardized_selected_units,390,1.0,0.0,3287,2,1,1.0,128,6567,0.560413756989874,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,orthogonal,shared,orthogonal,complete,,,99293.3209927946,-0.2359991086876202,original_selected_units,-591223.8036768192,1.4052132540995284,-0.0006648927467636,0.9855939538699086,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6567,0.6330496009904891,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",1,shuffled,shared,shuffled,complete,,,99367.20186753164,-0.236174707815665,original_selected_units,-591149.9228020821,1.4050376549714836,-0.0005516835298964,0.98562251729423,train_standardized_selected_units,517,1.0,0.0,3287,2,1,1.0,128,6567,0.6313838519854471,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,common,common,aligned,complete,,,99597.96357835224,-0.2367231793294423,original_selected_units,-590919.1610912615,1.4044891834577065,0.0003609702980457,0.9856583190900902,train_standardized_selected_units,645,1.8245780260618691,0.0,3287,2,2,1.0,128,6567,0.6797465440467931,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,shared,shared,aligned,complete,,,99646.8066345692,-0.236839268887305,original_selected_units,-590870.3180350446,1.4043730938998435,0.0005607361603419,0.9855706852419888,train_standardized_selected_units,653,1.762690885757141,0.0,3287,2,2,1.0,128,6567,0.6806838019983843,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,separate,separate,aligned,complete,,,101824.4304470775,-0.242015017605048,original_selected_units,-588692.6942225363,1.3991973451821007,0.0011286712821172,0.9853217538516136,train_standardized_selected_units,1162,1.6482386122708552,89.93763718640166,3287,2,2,1.0,128,6567,0.6838312550098635,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,random,shared,random,complete,,,98920.1224841231,-0.2351120951953793,original_selected_units,-591597.0021854907,1.406100267591769,-0.0009193606836721,0.9856433327343572,train_standardized_selected_units,400,1.586376976661515,0.0,3287,2,2,1.0,128,6567,0.5938067749957554,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,orthogonal,shared,orthogonal,complete,,,98823.87860365504,-0.2348833439583373,original_selected_units,-591693.2460659588,1.4063290188288111,-0.000732257703925,0.985636429350558,train_standardized_selected_units,653,1.749602218967495,0.0,3287,2,2,1.0,128,6567,0.6869439790025353,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",2,shuffled,shared,shuffled,complete,,,99103.9191837993,-0.2355489408650538,original_selected_units,-591413.2054858145,1.405663421922095,-0.0004188493087826,0.9856108781510976,train_standardized_selected_units,653,1.6558439516700316,0.0,3287,2,2,1.0,128,6567,0.6759404269978404,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,common,common,aligned,complete,,,98927.42973779084,-0.2351294629834167,original_selected_units,-591589.694931823,1.4060828998037318,0.000585046785988,0.9856581603751176,train_standardized_selected_units,910,3.537485513174954,0.0,3287,2,4,1.0,128,6567,0.7129899230203591,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,shared,shared,aligned,complete,,,99005.06459207914,-0.2353139845225489,original_selected_units,-591512.0600775346,1.4058983782645995,0.0008969021880158,0.9855522919308204,train_standardized_selected_units,934,2.9016952513956324,0.0,3287,2,4,1.0,128,6567,0.719631252984982,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,separate,separate,aligned,complete,,,101261.2787843527,-0.2406765258602846,original_selected_units,-589255.8458852611,1.400535836926864,0.0016213802509206,0.9853212778656328,train_standardized_selected_units,1692,2.87308064539076,89.14100737136586,3287,2,4,1.0,128,6567,0.7346448550233617,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,random,shared,random,complete,,,98144.62200823682,-0.2332688954789626,original_selected_units,-592372.502661377,1.407943467308186,-0.0009182558587899,0.9856375870441418,train_standardized_selected_units,432,2.6161359792420376,0.0,3287,2,4,1.0,128,6567,0.6336404159665108,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,orthogonal,shared,orthogonal,complete,,,98280.47386057104,-0.2335917864422608,original_selected_units,-592236.6508090427,1.407620576344888,-0.0007620028688959,0.9856664614252378,train_standardized_selected_units,934,2.972017771094067,0.0,3287,2,4,1.0,128,6567,0.7195429179701023,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",4,shuffled,shared,shuffled,complete,,,98429.64196819568,-0.2339463273126038,original_selected_units,-592087.4827014181,1.4072660354745448,-0.000368503831198,0.9855981426682264,train_standardized_selected_units,934,2.395882719971322,0.0,3287,2,4,1.0,128,6567,0.7128799210186116,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",8,common,common,aligned,complete,,,97592.25982648158,-0.2319560480360168,original_selected_units,-592924.8648431322,1.409256314751132,0.0009756600134391,0.9856586426717348,train_standardized_selected_units,1452,6.001610439022084,0.0,3287,2,4,0.9301001018957792,128,6567,0.759631208027713,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",8,shared,shared,aligned,complete,,,97705.89745589276,-0.2322261405154129,original_selected_units,-592811.227213721,1.4089862222717358,0.0014390654791633,0.9855617761292226,train_standardized_selected_units,1532,5.245827545133384,0.0,3287,2,4,0.9647492461392124,128,6567,0.7588329749996774,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
visual_context_shared_lds,formal,visual_responding__visual_spontaneous,recording_pair,1,False,a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]",4aa3a00af10a264a0a5f5f21ac90379525e6c05acb4da5bf6bd52e49f79b6cc3,128,1,2,"{""visual_responding"":{""test_start"":1722,""test_stop_exclusive"":3444,""test_timepoints"":1722,""train_segments"":[[0,1720],[3446,5166]],""train_timepoints"":3440},""visual_spontaneous"":{""test_start"":1565,""test_stop_exclusive"":3130,""test_timepoints"":1565,""train_segments"":[[0,1563],[3132,4696]],""train_timepoints"":3127}}",8,separate,separate,aligned,complete,,,99630.84798874229,-0.236801338579875,original_selected_units,-590886.2766808715,1.4044110242072736,0.001749505609742,0.98532047941998,train_standardized_selected_units,2776,5.00760163907024,89.91777283688656,3287,2,4,0.9796390557319417,128,6567,0.7542633950361051,20260710T190741.534177Z_pid63401,841c93f9441d3ab07176672c42495a1cd3512dabf2927f8c3d4e8700deae7dbd
