seed,condition,panel,source_video_id,n_frames,accuracy,nll,post_switch_nll
13802,true_switch_direct_alpha,qualification_hidden,c05_clip029_video068,24,1.0,0.0574198815125408,
13802,true_switch_direct_alpha,qualification_hidden,c17_clip014_video005,24,1.0,0.5199965658731139,0.785876957615045
13802,true_switch_direct_alpha,qualification_hidden,c24_clip009_video041,24,0.9166666666666666,0.4746914267097906,0.7602005797917292
13802,true_switch_direct_alpha,qualification_hidden,c50_clip023_video021,24,0.9583333333333334,0.5542255703230203,0.4549312502358678
13802,true_switch_direct_alpha,qualification_hidden,c25_clip018_video111,24,0.9583333333333334,0.4030324578990266,0.06739066224293568
13802,true_switch_direct_alpha,qualification_hidden,c50_clip026_video015,24,0.25,2.0097306673253583,1.6748831117793384
13802,true_switch_direct_alpha,qualification_hidden,c08_clip014_video171,24,0.375,2.3304627116620757,
13802,true_switch_direct_alpha,qualification_hidden,c23_clip041_video006,24,1.0,0.0007108821901568012,0.000686323874994187
13802,true_switch_direct_alpha,qualification_hidden,c31_clip005_video028,24,1.0,0.26207524689473544,0.2570041821597487
13802,true_switch_direct_alpha,qualification_hidden,c47_clip000_video001,24,0.5,2.3011787728644526,1.4683133460497373
13802,true_switch_direct_alpha,qualification_hidden,c01_clip023_video198,24,0.75,0.8208048544957904,0.9100029271870009
13802,true_switch_direct_alpha,qualification_hidden,c09_clip009_video005,24,0.0,2.8586826487228207,3.5319080015094193
13802,true_switch_direct_alpha,qualification_hidden,c25_clip006_video085,24,1.0,0.005706330671769105,
13802,true_switch_direct_alpha,qualification_hidden,c15_clip003_video065,24,1.0,3.3158160244626775e-05,4.196824320372568e-05
13802,true_switch_direct_alpha,qualification_hidden,c24_clip006_video043,24,1.0,0.15352200285829704,0.07202479244996442
13802,true_switch_direct_alpha,qualification_hidden,c46_clip015_video022,24,1.0,0.1516006815526952,0.17664392427407558
13802,true_switch_direct_alpha,qualification_hidden,c26_clip011_video014,24,1.0,0.7152070113589503,0.566725561848727
13802,true_switch_direct_alpha,qualification_hidden,c13_clip001_video111,24,1.0,0.37225898325302825,0.379335262177047
13802,true_switch_direct_alpha,qualification_hidden,c43_clip024_video003,24,1.0,0.41471644797108964,
13802,true_switch_direct_alpha,qualification_hidden,c41_clip030_video036,24,0.8333333333333334,0.8883081503004254,1.1918146983947058
13802,true_switch_direct_alpha,qualification_hidden,c47_clip005_video005,24,0.041666666666666664,2.0284015473510526,2.046275342459968
13802,true_switch_direct_alpha,qualification_hidden,c07_clip000_video029,24,0.0,5.228983082861303,5.150224241704468
13802,true_switch_direct_alpha,qualification_hidden,c38_clip023_video049,24,0.9166666666666666,1.0508504541573218,1.0774492227193309
13802,true_switch_direct_alpha,qualification_hidden,c41_clip013_video009,24,1.0,0.07573299994849132,0.07298638608920978
13802,true_switch_direct_alpha,qualification_hidden,c12_clip004_video103,24,1.0,0.06726220645517376,
13802,true_switch_direct_alpha,qualification_hidden,c00_clip002_video203,24,1.0,0.007121793522458372,0.0059353217894577105
13802,true_switch_direct_alpha,qualification_hidden,c28_clip002_video093,24,1.0,0.030245788433467924,0.03486373607557885
13802,true_switch_direct_alpha,qualification_hidden,c10_clip007_video007,24,1.0,0.5040478276182114,0.5337014224774981
13802,true_switch_direct_alpha,qualification_hidden,c01_clip017_video218,24,0.0,5.3192095358821625,6.326595248882306
13802,true_switch_direct_alpha,qualification_hidden,c28_clip000_video102,24,1.0,1.296463071692883,1.1760637168028512
13802,true_switch_direct_alpha,qualification_hidden,c36_clip021_video038,24,1.0,0.2810158224080186,
13802,true_switch_direct_alpha,qualification_hidden,c05_clip026_video165,24,1.0,0.058814965101080474,0.0697247624744455
13802,true_switch_direct_alpha,qualification_hidden,c09_clip013_video057,24,0.20833333333333334,2.562277897050927,3.374215284737506
13802,true_switch_direct_alpha,qualification_hidden,c45_clip020_video015,24,0.25,2.2366267306263263,2.1897189134415163
13802,true_switch_direct_alpha,qualification_hidden,c06_clip004_video176,24,0.9583333333333334,0.3786581041276917,0.6476497641483776
13802,true_switch_direct_alpha,qualification_hidden,c48_clip002_video001,24,1.0,1.1823195975063203,1.0501428548044254
13802,true_switch_direct_alpha,qualification_hidden,c24_clip016_video053,24,0.625,0.909244997219036,
13802,true_switch_direct_alpha,qualification_hidden,c29_clip000_video012,24,0.2916666666666667,1.6766500767702581,1.72057010531221
13802,true_switch_direct_alpha,qualification_hidden,c19_clip018_video022,24,1.0,0.337452793606434,0.3789310808041291
13802,true_switch_direct_alpha,qualification_hidden,c08_clip005_video145,24,0.5416666666666666,1.1264330912984912,1.7566916775636805
13802,true_switch_direct_alpha,qualification_hidden,c11_clip003_video065,24,0.25,2.060350141847685,2.0086421881679084
13802,true_switch_direct_alpha,qualification_hidden,c33_clip017_video083,24,1.0,0.078746859264281,0.056688456580424734
13802,true_switch_direct_alpha,qualification_hidden,c30_clip032_video009,24,0.6666666666666666,1.413389267854096,
13802,true_switch_direct_alpha,qualification_hidden,c15_clip008_video043,24,1.0,0.2141300643090204,0.3083034700673813
13802,true_switch_direct_alpha,qualification_hidden,c19_clip013_video095,24,1.0,0.4042817919687299,0.5150057323876007
13802,true_switch_direct_alpha,qualification_hidden,c35_clip012_video016,24,1.0,0.0008750882568531933,0.00070300935333648
13802,true_switch_direct_alpha,qualification_hidden,c20_clip009_video008,24,1.0,0.5226589450181568,0.5086521488955539
13802,true_switch_direct_alpha,qualification_hidden,c44_clip023_video008,24,0.0,3.8503043303436457,4.594038709034726
13802,true_switch_direct_alpha,qualification_hidden,c00_clip004_video068,24,1.0,0.05935105731933651,
13802,true_switch_direct_alpha,qualification_hidden,c38_clip028_video033,24,0.9166666666666666,1.1869260962384054,0.9072965855257121
13802,true_switch_direct_alpha,qualification_hidden,c44_clip014_video022,24,0.9583333333333334,0.5755380548488754,0.7406568019762133
13802,true_switch_direct_alpha,qualification_hidden,c45_clip005_video028,24,0.9166666666666666,1.185712774272674,1.3156079547507198
13802,true_switch_direct_alpha,qualification_hidden,c13_clip003_video021,24,1.0,0.15215815397620366,0.19953140025515337
13802,true_switch_direct_alpha,qualification_hidden,c18_clip013_video006,24,1.0,0.056269934105600154,0.10274982181765735
13802,true_switch_direct_alpha,qualification_hidden,c27_clip001_video010,24,0.7916666666666666,1.3604779703792689,
13802,true_switch_direct_alpha,qualification_hidden,c26_clip005_video007,24,1.0,0.1765519543853676,0.16978211691506376
13802,true_switch_direct_alpha,qualification_hidden,c35_clip025_video037,24,1.0,0.3849698152523966,0.395497951939732
13802,true_switch_direct_alpha,qualification_hidden,c38_clip005_video019,24,1.0,0.2317737299960796,0.28362543633951826
13802,true_switch_direct_alpha,qualification_hidden,c43_clip002_video018,24,1.0,0.7054102980990913,0.6712846133597599
13802,true_switch_direct_alpha,qualification_hidden,c44_clip019_video026,24,0.9583333333333334,0.5246411441950206,0.6651917715726817
13802,true_switch_direct_alpha,qualification_hidden,c43_clip010_video029,24,1.0,0.26005900326503645,
13802,true_switch_direct_alpha,qualification_hidden,c40_clip015_video020,24,1.0,0.17459889489905014,0.15316316487093432
13802,true_switch_direct_alpha,qualification_hidden,c49_clip021_video018,24,0.9166666666666666,0.5734344642035479,0.5944362576120376
13802,true_switch_direct_alpha,qualification_hidden,c23_clip020_video014,24,0.5,0.8587675988355593,0.44792876732299813
13802,true_switch_direct_alpha,qualification_hidden,c45_clip011_video011,24,0.75,1.1345066906809167,0.6660854099493705
13802,true_switch_direct_alpha,qualification_hidden,c01_clip018_video177,24,1.0,0.06335356796855829,0.05507623625622728
13802,true_switch_direct_alpha,qualification_hidden,c21_clip020_video073,24,0.16666666666666666,3.349616768732228,
13802,true_switch_direct_alpha,qualification_hidden,c01_clip003_video164,24,1.0,0.11170960907324652,0.08672299050988069
13802,true_switch_direct_alpha,qualification_hidden,c26_clip022_video055,24,1.0,0.1732922000297811,0.07843945620203047
13802,true_switch_direct_alpha,qualification_hidden,c38_clip032_video015,24,0.8333333333333334,1.101115368300462,0.8038542582822568
13802,true_switch_direct_alpha,qualification_hidden,c03_clip015_video008,24,0.20833333333333334,1.6176549889992107,1.8485657107415168
13802,true_switch_direct_alpha,qualification_hidden,c50_clip014_video023,24,0.7083333333333334,1.0529216925947524,1.303130402884359
13802,true_switch_direct_alpha,qualification_hidden,c31_clip015_video016,24,1.0,0.5885827605418115,
13802,true_switch_direct_alpha,qualification_hidden,c06_clip007_video045,24,1.0,1.149268026279717,1.1508974178986509
13802,true_switch_direct_alpha,qualification_hidden,c17_clip002_video004,24,1.0,0.05705243654827933,0.06802443984312909
13802,true_switch_direct_alpha,qualification_hidden,c32_clip006_video016,24,0.75,0.9002103130331459,1.2633462090134129
13802,true_switch_direct_alpha,qualification_hidden,c06_clip002_video216,24,1.0,0.2742226300269885,0.2875738665850284
13802,true_switch_direct_alpha,qualification_hidden,c18_clip014_video066,24,1.0,0.008063453794950477,0.01079385565524161
13802,true_switch_direct_alpha,qualification_hidden,c07_clip012_video077,24,0.4166666666666667,1.74223244955376,
13802,true_switch_direct_alpha,qualification_hidden,c34_clip003_video054,24,1.0,0.007772527952734777,0.004221615285520795
13802,true_switch_direct_alpha,qualification_hidden,c42_clip017_video028,24,1.0,0.027842156514467115,0.036722898579008144
13802,true_switch_direct_alpha,qualification_hidden,c10_clip001_video005,24,1.0,0.5475311498299232,0.5096142846957435
13802,true_switch_direct_alpha,qualification_hidden,c02_clip024_video128,24,0.9583333333333334,1.3889472009462562,1.3721912554128453
13802,true_switch_direct_alpha,qualification_hidden,c41_clip037_video012,24,0.5833333333333334,1.3033131090360872,0.6090320742635734
13802,true_switch_direct_alpha,qualification_hidden,c39_clip006_video025,24,0.9583333333333334,0.3440610153760475,
13802,true_switch_direct_alpha,qualification_hidden,c37_clip005_video011,24,1.0,0.001229366555143768,0.0016302933345858394
13802,true_switch_direct_alpha,qualification_hidden,c11_clip010_video039,24,0.25,2.3123838722651784,1.9960531889967073
13802,true_switch_direct_alpha,qualification_hidden,c16_clip006_video007,24,0.125,3.5307254075038763,3.000397316900768
13802,true_switch_direct_alpha,qualification_hidden,c07_clip013_video067,24,1.0,0.27141778971790537,0.4020289161202824
13802,true_switch_direct_alpha,qualification_hidden,c31_clip004_video029,24,1.0,0.8434699188978123,0.7005787987745659
13802,true_switch_direct_alpha,qualification_hidden,c02_clip022_video152,24,0.9166666666666666,0.6542158300198148,
13802,true_switch_direct_alpha,qualification_hidden,c08_clip010_video152,24,0.0,3.4768948944408113,3.495919208020574
13802,true_switch_direct_alpha,qualification_hidden,c48_clip014_video009,24,1.0,0.39345497776944366,0.5375483627300136
13802,true_switch_direct_alpha,qualification_hidden,c33_clip010_video136,24,1.0,0.06299452220748313,0.05770277246924362
13802,true_switch_direct_alpha,qualification_hidden,c41_clip022_video046,24,1.0,0.3708936270480086,0.35918027699423866
13802,true_switch_direct_alpha,qualification_hidden,c37_clip013_video007,24,1.0,0.03253108901306243,0.041356288906366175
13802,true_switch_direct_alpha,qualification_hidden,c34_clip001_video057,24,1.0,0.0107347327891974,
13802,true_switch_direct_alpha,qualification_hidden,c23_clip023_video020,24,1.0,0.24197235135596631,0.3822959045037728
13802,true_switch_direct_alpha,qualification_hidden,c06_clip012_video082,24,0.5833333333333334,1.3395125204938438,0.8835169706269
13802,true_switch_direct_alpha,qualification_hidden,c17_clip006_video112,24,1.0,0.00421906253211094,0.00439238138589969
13802,true_switch_direct_alpha,qualification_hidden,c25_clip002_video071,24,1.0,0.010787713451597054,0.009345246334467809
13802,true_switch_direct_alpha,qualification_hidden,c42_clip004_video131,24,1.0,0.14655164525485043,0.024283516752453438
13802,true_switch_direct_alpha,qualification_hidden,c30_clip010_video016,24,0.4166666666666667,1.2629521338990577,
13802,true_switch_direct_alpha,qualification_hidden,c33_clip012_video038,24,0.2916666666666667,2.409313846820219,2.5150948398360526
13802,true_switch_direct_alpha,qualification_hidden,c30_clip007_video030,24,0.0,3.3977233744685393,2.983652468769002
13802,true_switch_direct_alpha,qualification_hidden,c21_clip027_video067,24,0.75,1.0785703907067097,0.7641814901952841
13802,true_switch_direct_alpha,qualification_hidden,c22_clip008_video009,24,1.0,0.2060956898889592,0.14260510694930137
13802,true_switch_direct_alpha,qualification_hidden,c21_clip016_video033,24,0.9583333333333334,0.6764842410402864,0.9517499189790574
13802,true_switch_direct_alpha,qualification_hidden,c29_clip003_video016,24,0.375,2.3115907655077943,
13802,true_switch_direct_alpha,qualification_hidden,c19_clip025_video079,24,1.0,0.006428524047366605,0.006319088076456373
13802,true_switch_direct_alpha,qualification_hidden,c39_clip012_video003,24,0.9583333333333334,0.3111723023726663,0.0487555228688229
13802,true_switch_direct_alpha,qualification_hidden,c03_clip000_video095,24,0.4166666666666667,1.5479236397859897,1.5163509825361485
13802,true_switch_direct_alpha,qualification_hidden,c36_clip004_video051,24,0.875,1.067950069869222,1.193456893498704
13802,true_switch_direct_alpha,qualification_hidden,c19_clip028_video018,24,1.0,0.01705506802515912,0.015596259501500584
13802,true_switch_direct_alpha,qualification_hidden,c02_clip004_video163,24,0.0,2.9405340877152875,
13802,true_switch_direct_alpha,qualification_hidden,c14_clip004_video005,24,0.9166666666666666,0.4204689529590578,0.2762985443695625
13802,true_switch_direct_alpha,qualification_hidden,c36_clip027_video062,24,1.0,0.33810936312993417,0.2826478044396418
13802,true_switch_direct_alpha,qualification_hidden,c25_clip005_video044,24,1.0,0.011479858434530523,0.010584834104532398
13802,true_switch_direct_alpha,qualification_hidden,c35_clip020_video033,24,0.25,3.412614029738983,4.588816156939532
13802,true_switch_direct_alpha,qualification_hidden,c05_clip012_video140,24,1.0,0.10963086603576844,0.0761580557621323
13802,true_switch_direct_alpha,qualification_hidden,c35_clip014_video018,24,1.0,0.007830768657973114,
13802,true_switch_direct_alpha,qualification_hidden,c13_clip000_video112,24,1.0,0.6061713162923094,0.49295016095865857
13802,true_switch_direct_alpha,qualification_hidden,c34_clip009_video062,24,1.0,0.017972666581555486,0.012077046052903015
13802,true_switch_direct_alpha,qualification_hidden,c07_clip024_video083,24,1.0,0.3660702580299893,0.4781576260385692
13802,true_switch_direct_alpha,qualification_hidden,c04_clip003_video033,24,1.0,0.00014409530893712478,0.00018885520804020383
13802,true_switch_direct_alpha,qualification_hidden,c36_clip008_video063,24,1.0,0.46152104840994984,0.5198387178594429
13802,true_switch_direct_alpha,qualification_hidden,c21_clip032_video109,24,0.875,0.711368380431784,
13802,true_switch_direct_alpha,qualification_hidden,c32_clip003_video013,24,0.9583333333333334,0.5044270672602836,0.43910314790435273
13802,true_switch_direct_alpha,qualification_hidden,c10_clip002_video021,24,0.8333333333333334,1.3078665816848118,1.2631712834199982
13802,true_switch_direct_alpha,qualification_hidden,c40_clip006_video005,24,0.5833333333333334,0.9124039223407133,0.9038800747615089
13802,true_switch_direct_alpha,qualification_hidden,c47_clip021_video026,24,0.9583333333333334,0.6451524399751837,0.5792826362612921
13802,true_switch_direct_alpha,qualification_hidden,c04_clip001_video010,24,1.0,9.805068518867206e-06,9.217693225789316e-06
13802,true_switch_direct_alpha,qualification_hidden,c47_clip014_video024,24,0.0,1.5538421848188655,
13802,true_switch_direct_alpha,qualification_hidden,c08_clip020_video077,24,1.0,0.17975384008156015,0.30235491333854525
13802,true_switch_direct_alpha,qualification_hidden,c19_clip032_video081,24,1.0,0.03106444946370383,0.04271876695542787
13802,true_switch_direct_alpha,qualification_hidden,c40_clip000_video012,24,1.0,0.41858322353414557,0.4548527056571224
13802,true_switch_direct_alpha,qualification_hidden,c23_clip019_video032,24,1.0,0.2004186509026881,0.3374773915833953
13802,true_switch_direct_alpha,qualification_hidden,c28_clip007_video099,24,1.0,0.0010543000796233869,0.0010372107585848644
13802,true_switch_direct_alpha,qualification_hidden,c23_clip034_video044,24,1.0,0.000905092135696661,
13802,true_switch_direct_alpha,qualification_hidden,c22_clip007_video005,24,1.0,1.0914430177386778,1.0630915360404112
13802,true_switch_direct_alpha,qualification_hidden,c20_clip010_video014,24,1.0,0.016017818764313983,0.02683224236615236
13802,true_switch_direct_alpha,qualification_hidden,c03_clip007_video101,24,0.7916666666666666,1.0729595555730969,1.1083971317857868
13802,true_switch_direct_alpha,qualification_hidden,c28_clip015_video098,24,0.9583333333333334,0.3081393314809185,0.3881560442704804
13802,true_switch_direct_alpha,qualification_hidden,c42_clip001_video158,24,1.0,0.0037962620103804898,0.0022332096884034027
13802,true_switch_direct_alpha,qualification_hidden,c16_clip007_video001,24,1.0,0.3485253021007891,
13802,true_switch_direct_alpha,qualification_hidden,c45_clip027_video018,24,0.0,3.5649979089588633,3.8975382745304894
13802,true_switch_direct_alpha,qualification_hidden,c27_clip002_video013,24,0.7083333333333334,1.491650949198356,1.9365256731720226
13802,true_switch_direct_alpha,qualification_hidden,c35_clip000_video011,24,1.0,0.0029393723671720675,0.001316045119580663
13802,true_switch_direct_alpha,qualification_hidden,c43_clip022_video026,24,1.0,0.8800243279938145,0.782083329814908
13802,true_switch_direct_alpha,qualification_hidden,c48_clip011_video015,24,1.0,0.5230949448142647,0.5887050107412032
13802,true_switch_direct_alpha,qualification_hidden,c17_clip007_video117,24,1.0,0.1920529069829712,
13802,true_switch_direct_alpha,qualification_hidden,c46_clip008_video011,24,1.0,0.4453416415386537,0.7460856843632947
13802,true_switch_direct_alpha,qualification_hidden,c26_clip010_video098,24,0.9166666666666666,0.3809018526609731,0.6868334802957232
13802,true_switch_direct_alpha,qualification_hidden,c05_clip040_video087,24,0.9583333333333334,0.34923005949459296,0.4310166546657135
13802,true_switch_direct_alpha,qualification_hidden,c50_clip003_video022,24,1.0,0.034474068021001905,0.04088605318922069
13802,true_switch_direct_alpha,qualification_hidden,c12_clip020_video113,24,0.041666666666666664,3.575833887885107,3.005070779814705
13802,likelihood_hmm,qualification_hidden,c49_clip001_video020,24,1.0,0.012682737109648887,
13802,likelihood_hmm,qualification_hidden,c12_clip016_video093,24,0.0,5.313220572099788,5.324035849131108
13802,likelihood_hmm,qualification_hidden,c46_clip013_video010,24,1.0,0.0069821663763455985,0.010948805427664514
13802,likelihood_hmm,qualification_hidden,c42_clip013_video063,24,1.0,0.01729100961456579,0.028703411435457012
13802,likelihood_hmm,qualification_hidden,c03_clip006_video104,24,0.041666666666666664,3.0490386739972792,1.500127536777519
13802,likelihood_hmm,qualification_hidden,c40_clip017_video011,24,1.0,0.04527969866302206,0.08426879530357374
13802,likelihood_hmm,qualification_hidden,c44_clip025_video017,24,0.75,0.7776733763323008,
13802,likelihood_hmm,qualification_hidden,c49_clip010_video008,24,1.0,0.055936679308554615,0.10901454712155127
13802,likelihood_hmm,qualification_hidden,c24_clip011_video039,24,1.0,0.05658985511011096,0.11162854265412385
13802,likelihood_hmm,qualification_hidden,c14_clip018_video062,24,0.16666666666666666,4.292610399917048,5.8887045425748115
13802,likelihood_hmm,qualification_hidden,c41_clip010_video001,24,0.7083333333333334,0.9739677166720261,1.3574269533025545
13802,likelihood_hmm,qualification_hidden,c40_clip025_video025,24,0.25,3.228470846485891,4.6402652015765495
13802,likelihood_hmm,qualification_hidden,c38_clip024_video014,24,1.0,0.03492641423749448,
13802,likelihood_hmm,qualification_hidden,c34_clip011_video071,24,0.7916666666666666,1.0146796817507224,0.20258924627144057
13802,likelihood_hmm,qualification_hidden,c30_clip024_video032,24,0.0,6.222820871928877,5.186421785845005
13802,likelihood_hmm,qualification_hidden,c41_clip008_video020,24,0.9166666666666666,0.2912214981262602,0.5024678678656255
13802,likelihood_hmm,qualification_hidden,c00_clip011_video045,24,1.0,0.0030492299173442814,0.004789014428057734
13802,likelihood_hmm,qualification_hidden,c30_clip026_video018,24,0.0,5.645420409144683,4.860952149186184
13802,likelihood_hmm,qualification_hidden,c05_clip029_video068,24,1.0,0.0020951487530701937,
13802,likelihood_hmm,qualification_hidden,c17_clip014_video005,24,0.9583333333333334,0.07408207281674987,0.14524055287212465
13802,likelihood_hmm,qualification_hidden,c24_clip009_video041,24,1.0,0.030045221640238647,0.057624056531497984
13802,likelihood_hmm,qualification_hidden,c50_clip023_video021,24,1.0,0.04555718965284706,0.07034426724832611
13802,likelihood_hmm,qualification_hidden,c25_clip018_video111,24,1.0,0.02248692164911058,0.004257088315429755
13802,likelihood_hmm,qualification_hidden,c50_clip026_video015,24,0.16666666666666666,3.7217557056161112,1.6855186424059612
13802,likelihood_hmm,qualification_hidden,c08_clip014_video171,24,0.4166666666666667,2.232070682655827,
13802,likelihood_hmm,qualification_hidden,c23_clip041_video006,24,1.0,1.8458765776479752e-05,2.9804093143851018e-05
13802,likelihood_hmm,qualification_hidden,c31_clip005_video028,24,1.0,0.007966286140219582,0.012243920032104358
13802,likelihood_hmm,qualification_hidden,c47_clip000_video001,24,0.5833333333333334,2.468135219735983,0.6610550939320977
13802,likelihood_hmm,qualification_hidden,c01_clip023_video198,24,0.7083333333333334,0.5833000360612038,1.1132967282500303
13802,likelihood_hmm,qualification_hidden,c09_clip009_video005,24,0.0,5.4707330448065425,5.401930937261241
13802,likelihood_hmm,qualification_hidden,c25_clip006_video085,24,1.0,0.00013424024853925557,
13802,likelihood_hmm,qualification_hidden,c15_clip003_video065,24,1.0,1.831925669819915e-05,3.6397180113398226e-05
13802,likelihood_hmm,qualification_hidden,c24_clip006_video043,24,1.0,0.004302940515476442,0.004491127872176432
13802,likelihood_hmm,qualification_hidden,c46_clip015_video022,24,0.9583333333333334,0.1160364600542441,0.2306312500076598
13802,likelihood_hmm,qualification_hidden,c26_clip011_video014,24,1.0,0.04759854147490456,0.07849713943052332
13802,likelihood_hmm,qualification_hidden,c13_clip001_video111,24,0.9583333333333334,0.0709929371765173,0.13751035145662863
13802,likelihood_hmm,qualification_hidden,c43_clip024_video003,24,1.0,0.04031284331154771,
13802,likelihood_hmm,qualification_hidden,c41_clip030_video036,24,0.9583333333333334,0.18367665375740974,0.3418104732998042
13802,likelihood_hmm,qualification_hidden,c47_clip005_video005,24,0.0,5.153623419900353,4.901745646245062
13802,likelihood_hmm,qualification_hidden,c07_clip000_video029,24,0.0,9.491673082303075,9.200004693472467
13802,likelihood_hmm,qualification_hidden,c38_clip023_video049,24,1.0,0.09506298522311792,0.1632244588188755
13802,likelihood_hmm,qualification_hidden,c41_clip013_video009,24,1.0,0.006895693843379662,0.012934658979532271
13802,likelihood_hmm,qualification_hidden,c12_clip004_video103,24,1.0,0.006730330983934395,
13802,likelihood_hmm,qualification_hidden,c00_clip002_video203,24,1.0,0.0003425994191563926,0.0006021531715969776
13802,likelihood_hmm,qualification_hidden,c28_clip002_video093,24,1.0,0.0014031445406615247,0.002560237385706928
13802,likelihood_hmm,qualification_hidden,c10_clip007_video007,24,1.0,0.03799367833184677,0.06961751841098378
13802,likelihood_hmm,qualification_hidden,c01_clip017_video218,24,0.0,8.45992626148589,9.423730720971774
13802,likelihood_hmm,qualification_hidden,c28_clip000_video102,24,0.9583333333333334,0.14197727466892984,0.2014177402253637
13802,likelihood_hmm,qualification_hidden,c36_clip021_video038,24,1.0,0.03306973584276974,
13802,likelihood_hmm,qualification_hidden,c05_clip026_video165,24,1.0,0.0057746269449102,0.011039449560095916
13802,likelihood_hmm,qualification_hidden,c09_clip013_video057,24,0.125,5.482408976358175,6.915904594782755
13802,likelihood_hmm,qualification_hidden,c45_clip020_video015,24,0.16666666666666666,2.341839366735952,1.6687384042780522
13802,likelihood_hmm,qualification_hidden,c06_clip004_video176,24,1.0,0.0650760775786506,0.12864191101687164
13802,likelihood_hmm,qualification_hidden,c48_clip002_video001,24,1.0,0.09056782686710278,0.146742686695888
13802,likelihood_hmm,qualification_hidden,c24_clip016_video053,24,1.0,0.159069182615057,
13802,likelihood_hmm,qualification_hidden,c29_clip000_video012,24,0.7083333333333334,1.5091128004042826,2.533465589453155
13802,likelihood_hmm,qualification_hidden,c19_clip018_video022,24,0.9583333333333334,0.05400998333647902,0.10461021233722789
13802,likelihood_hmm,qualification_hidden,c08_clip005_video145,24,0.4166666666666667,2.0803917325059964,3.891708018835569
13802,likelihood_hmm,qualification_hidden,c11_clip003_video065,24,0.375,3.865220728186389,3.41972395798561
13802,likelihood_hmm,qualification_hidden,c33_clip017_video083,24,1.0,0.0018372505585187392,0.00253733327396734
13802,likelihood_hmm,qualification_hidden,c30_clip032_video009,24,0.9166666666666666,0.24078352067084893,
13802,likelihood_hmm,qualification_hidden,c15_clip008_video043,24,0.9583333333333334,0.07838943543553256,0.15405332520801585
13802,likelihood_hmm,qualification_hidden,c19_clip013_video095,24,1.0,0.04084804738883078,0.07763543259497425
13802,likelihood_hmm,qualification_hidden,c35_clip012_video016,24,1.0,1.1671023955399309e-05,1.5167375426748797e-05
13802,likelihood_hmm,qualification_hidden,c20_clip009_video008,24,1.0,0.07150609924062447,0.041178512869544416
13802,likelihood_hmm,qualification_hidden,c44_clip023_video008,24,0.0,7.206134448154049,8.849312005695612
13802,likelihood_hmm,qualification_hidden,c00_clip004_video068,24,1.0,0.001135235097952109,
13802,likelihood_hmm,qualification_hidden,c38_clip028_video033,24,1.0,0.11290931636472151,0.15005133619867886
13802,likelihood_hmm,qualification_hidden,c44_clip014_video022,24,0.8333333333333334,0.44987031625657053,0.8938113956502756
13802,likelihood_hmm,qualification_hidden,c45_clip005_video028,24,0.9166666666666666,0.2765842478936445,0.5041227187875439
13802,likelihood_hmm,qualification_hidden,c13_clip003_video021,24,1.0,0.04526732779543071,0.08942743821385202
13802,likelihood_hmm,qualification_hidden,c18_clip013_video006,24,1.0,0.013266849301209818,0.026454932382063697
13802,likelihood_hmm,qualification_hidden,c27_clip001_video010,24,0.8333333333333334,0.3919766527399267,
13802,likelihood_hmm,qualification_hidden,c26_clip005_video007,24,1.0,0.00548667043293654,0.008854974516946756
13802,likelihood_hmm,qualification_hidden,c35_clip025_video037,24,0.9583333333333334,0.07329894196864899,0.12433325852510586
13802,likelihood_hmm,qualification_hidden,c38_clip005_video019,24,1.0,0.006640070712837044,0.011257320038570993
13802,likelihood_hmm,qualification_hidden,c43_clip002_video018,24,0.9583333333333334,0.10534320681828231,0.19702435209493915
13802,likelihood_hmm,qualification_hidden,c44_clip019_video026,24,1.0,0.058603052417857356,0.10361099618527943
13802,likelihood_hmm,qualification_hidden,c43_clip010_video029,24,1.0,0.00568409842097588,
13802,likelihood_hmm,qualification_hidden,c40_clip015_video020,24,1.0,0.016439801561229813,0.030016731962847706
13802,likelihood_hmm,qualification_hidden,c49_clip021_video018,24,1.0,0.0901331187638197,0.1480475799030349
13802,likelihood_hmm,qualification_hidden,c23_clip020_video014,24,0.5416666666666666,1.4871117067479733,0.06636462279793079
13802,likelihood_hmm,qualification_hidden,c45_clip011_video011,24,0.875,0.38523446883608464,0.2003548882983134
13802,likelihood_hmm,qualification_hidden,c01_clip018_video177,24,1.0,0.003352179254605477,0.005932213303070893
13802,likelihood_hmm,qualification_hidden,c21_clip020_video073,24,0.0,5.5007543544209385,
13802,likelihood_hmm,qualification_hidden,c01_clip003_video164,24,1.0,0.013875169916335113,0.026067084876416017
13802,likelihood_hmm,qualification_hidden,c26_clip022_video055,24,1.0,0.003221628673604752,0.002692720854692438
13802,likelihood_hmm,qualification_hidden,c38_clip032_video015,24,1.0,0.08094323038040736,0.07904081775755212
13802,likelihood_hmm,qualification_hidden,c03_clip015_video008,24,0.0,3.9779445499092265,4.841149827867755
13802,likelihood_hmm,qualification_hidden,c50_clip014_video023,24,0.8333333333333334,0.46418952731644625,0.7365662635588435
13802,likelihood_hmm,qualification_hidden,c31_clip015_video016,24,1.0,0.03728974956387939,
13802,likelihood_hmm,qualification_hidden,c06_clip007_video045,24,1.0,0.11395403466677423,0.20187431629071817
13802,likelihood_hmm,qualification_hidden,c17_clip002_video004,24,1.0,0.006234531419712609,0.012015945561506177
13802,likelihood_hmm,qualification_hidden,c32_clip006_video016,24,0.7083333333333334,0.6230214208379201,1.2332400129172438
