user_id,task_index,n_classes,best_fixed_accuracy,oracle_accuracy,oracle_gain,action_disagreement,support_write_l1,support_write_l2,n_excluded_query_videos,excluded_query_video_ids,seed
P177,23,7,0.8064285714285714,0.8321428571428572,0.0257142857142858,0.1128571428571428,16427.735292511938,8.643158387654456,0,[],13400
P177,24,7,0.8014285714285714,0.8328571428571429,0.0314285714285714,0.1207142857142857,16427.735292511938,8.643158387654456,0,[],13400
P177,25,7,0.8071428571428572,0.8378571428571429,0.0307142857142856,0.1185714285714285,16427.735292511938,8.643158387654456,0,[],13400
P177,26,7,0.8035714285714286,0.8342857142857143,0.0307142857142856,0.1221428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,27,7,0.8064285714285714,0.8385714285714285,0.0321428571428571,0.1214285714285714,16427.735292511938,8.643158387654456,0,[],13400
P177,28,7,0.8064285714285714,0.8357142857142857,0.0292857142857143,0.1128571428571428,16427.735292511938,8.643158387654456,0,[],13400
P177,29,7,0.8107142857142857,0.84,0.0292857142857142,0.1121428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,30,7,0.7971428571428572,0.8271428571428572,0.03,0.1207142857142857,16427.735292511938,8.643158387654456,0,[],13400
P177,31,7,0.8157142857142857,0.8471428571428572,0.0314285714285714,0.115,16427.735292511938,8.643158387654456,0,[],13400
P177,32,7,0.8035714285714286,0.8385714285714285,0.0349999999999999,0.12,16427.735292511938,8.643158387654456,0,[],13400
P177,33,7,0.8164285714285714,0.8435714285714285,0.0271428571428571,0.1171428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,34,7,0.81,0.8371428571428572,0.0271428571428571,0.1142857142857142,16427.735292511938,8.643158387654456,0,[],13400
P177,35,7,0.8028571428571428,0.8357142857142857,0.0328571428571429,0.12,16427.735292511938,8.643158387654456,0,[],13400
P177,36,7,0.8071428571428572,0.8392857142857143,0.0321428571428571,0.1257142857142857,16427.735292511938,8.643158387654456,0,[],13400
P177,37,7,0.7942857142857143,0.8221428571428572,0.0278571428571429,0.1121428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,38,7,0.8092857142857143,0.8407142857142857,0.0314285714285714,0.1135714285714285,16427.735292511938,8.643158387654456,0,[],13400
P177,39,7,0.8114285714285714,0.8385714285714285,0.0271428571428571,0.1121428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,40,7,0.8071428571428572,0.84,0.0328571428571428,0.1214285714285714,16427.735292511938,8.643158387654456,0,[],13400
P177,41,7,0.8092857142857143,0.84,0.0307142857142856,0.1242857142857142,16427.735292511938,8.643158387654456,0,[],13400
P177,42,7,0.8121428571428572,0.8407142857142857,0.0285714285714285,0.1264285714285714,16427.735292511938,8.643158387654456,0,[],13400
P177,43,7,0.8085714285714286,0.8392857142857143,0.0307142857142856,0.1271428571428571,16427.735292511938,8.643158387654456,0,[],13400
P177,44,7,0.8085714285714286,0.8385714285714285,0.0299999999999999,0.1235714285714285,16427.735292511938,8.643158387654456,0,[],13400
