method,candidate_id,parameters_json,train_mse,train_sigma,selected,selection_scope,fold
factorized_local_em,factorized_local_em:da7ca6a4a79f,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",31.874379811267513,5.645739970213604,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:4998e85c68d2,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",53.312364420065016,7.301531648912098,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:c0987c8f0750,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",43.696910073252894,6.610363838190216,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:77d7ffb1a918,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",41.736844218064135,6.460405886479899,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:934ee59b7676,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",31.944165001840787,5.651916931611857,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:3bdd035f2d3c,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",55.114076072709146,7.4238855104796135,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:12e0562ca23e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",62.233113046112365,7.888796679222526,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2233b5c3afc0,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",60.427486391559654,7.773511844176971,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:9250cb60c053,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",50.60615527542971,7.113800339862633,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:4f57dc6aae9b,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",61.18545384980211,7.822113131999697,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f8171cad7f40,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",59.75856835922897,7.730366638085736,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:e5916d1ed7de,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",34.8326814258886,5.901921841729912,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:d8e6e7f2bc24,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",53.601427722277926,7.32129959244108,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:7f9623815658,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",56.12412599416865,7.491603699754055,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:ca925827cf40,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",61.57448860681946,7.846941353598831,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:005c525bc26e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",64.30805957050518,8.01923060963489,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:cdcc0f5d774c,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",60.76030719071169,7.794889812608751,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:8c38390680f3,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",61.25334714290925,7.82645175944433,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:30ed71da8e66,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",64.17888373849357,8.011172432203264,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:01a62fb0ab57,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",60.409597009414576,7.772361096180142,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:d5ccdc59f877,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",59.30436075266058,7.70093245994669,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:84451938041e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",63.513871850166616,7.969559075015795,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2c2abef3dff9,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",58.70256698690567,7.661760044983507,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:dc911c488115,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",42.79182737782117,6.541546252822888,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:b9145c905d43,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",41.32495238291662,6.428448676229485,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:b3368d485b46,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",36.243190831651106,6.020231792186336,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2e0dfc03a10b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",44.25747668432724,6.652629306095991,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:0e30f8cfbe0b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",44.06417118722896,6.638084903586949,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:c06e59d67e66,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",42.23086567962935,6.498527962518077,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f4b26d005dec,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",44.17040481105197,6.646081914259857,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f01ffd8da01e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",43.97417011524335,6.63130229406286,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2b02f04b3e3e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",42.52029622757884,6.520758868995145,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2fe494fe42f9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",31.804519697479538,5.6395496005868715,True,outer_fold_1_train,1
factorized_local_em,factorized_local_em:26469d9d2e27,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",37.76702954823218,6.145488552444971,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:300f02e8b695,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",40.98191767691757,6.401712089505242,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:346ba55c5ef9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",34.8616688107175,5.904377089136287,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:08bf8fa86ba8,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",31.83507448879796,5.642257924696279,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:dc53ceca78d9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",37.06140367286063,6.08780778875784,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:ec3e47ebcaf6,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",36.505191827593144,6.041952650227668,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:dfe39b824d03,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",34.021756381111125,5.832817190784494,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:917d58021200,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",31.878444598303954,5.646099945830215,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:4860732f7025,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",40.51179507773016,6.364887672043409,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:a836db4c0d88,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",43.25574939865263,6.576910323142063,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:bdb8e8a62e10,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",42.531304275471385,6.521602891580518,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:dde46c02f36f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",39.07656979537928,6.251125482293511,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:3a66efeb107d,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",42.10056300209116,6.488494663794612,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:fdfb0f20e273,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",40.8510968094967,6.39148627546807,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:deacddc94853,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",36.55644293391307,6.046192432755764,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:1904cfe4878a,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",39.22857071673203,6.263271566580203,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:33a4f060a977,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",36.383045373595635,6.0318359869608225,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f67cdc586964,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",44.230269439355666,6.650584142716763,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:43c21e969214,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",44.16745213377763,6.645859773857528,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:df52975f54f8,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",43.71214586491344,6.6115161547797365,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:389e2c21430b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",44.618440991393186,6.679703660447309,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f85f91dc0e07,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",44.59929408293202,6.678270291245482,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:8c486d9141f9,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",44.49730276507766,6.670629862694951,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:7da926667458,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",44.26687488268894,6.653335620776164,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:f582b79e166a,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",44.166651106164565,6.64579950842369,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:c0504c400b4f,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",43.51814277520857,6.596828235994065,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:b7186e69872e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",36.44848272823034,6.037257881541117,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:2de5bc474039,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",35.045493783029,5.919923460909693,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:86fe5c61b98b,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",33.6597720676123,5.801704238205555,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:b842c2889783,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",38.207518312944636,6.181223043455448,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:363dfb4cfb0c,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",37.5648031495945,6.129013228048582,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:755861f07d5e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",35.05073444013552,5.920366073152531,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:ca53fd5b97ff,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",37.34026117932508,6.110667817785965,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:a6ab88970d24,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",36.36712335601316,6.0305160107583795,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:06ccbd9d82b9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",33.72494343192659,5.80731809288303,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:1ab102805b91,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",31.850975041971754,5.643666808199414,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:b4f9bb2f574d,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",32.11559660367741,5.667062431602233,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:fe105ab1ac76,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",33.05067060005523,5.748971264500739,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:71315ec9f6e6,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",31.918721168627194,5.649665580246958,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:e82b529b33a1,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",31.876988629975017,5.645971008602065,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:27a61c4ef00b,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",32.46005508517529,5.6973726475609165,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:a06dc7e7b57f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",32.96455722362174,5.74147692006349,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:36043b0cbe9f,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",32.845877574641925,5.731132311737526,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:3b699aa9aaa2,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 32.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",31.922261697418776,5.649978911236641,False,outer_fold_1_train,1
factorized_local_em,factorized_local_em:99df46745f74,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",30.806241457387305,5.550337057998127,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:506d37f7044b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",55.44388404822426,7.446065004297522,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:364299862158,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",57.88024256557741,7.607906582337707,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:345765bef196,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",41.44840073762175,6.438043238253511,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:da7ca6a4a79f,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",30.83869633222626,5.553259973405375,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:4998e85c68d2,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",51.96857487853331,7.208923281498653,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:c0987c8f0750,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",42.66665337136103,6.531971629711892,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:77d7ffb1a918,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",40.737751275862536,6.382613201178851,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:934ee59b7676,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",30.91215910686805,5.5598704217695625,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:3bdd035f2d3c,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",53.77686308940587,7.3332709679518775,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:12e0562ca23e,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",60.82911114601895,7.799301965305546,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:2233b5c3afc0,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",59.00120467417667,7.681224165077899,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:9250cb60c053,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",49.28922225093367,7.020628337330902,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:4f57dc6aae9b,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",59.78914537846344,7.732344106314943,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:f8171cad7f40,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",58.340131121311344,7.638071164980812,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:e5916d1ed7de,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",33.656017029022784,5.801380614045486,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:d8e6e7f2bc24,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",52.24513743646617,7.2280797890218516,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:7f9623815658,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",54.74808914544497,7.399195168762949,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:ca925827cf40,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",60.06228988954215,7.749986444474735,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:005c525bc26e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",62.7933096813031,7.9242229701910265,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:cdcc0f5d774c,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",59.27750069046716,7.699188313742375,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:8c38390680f3,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",59.74114730915944,7.729239762690729,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:30ed71da8e66,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",62.66472906954449,7.916105675743881,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:01a62fb0ab57,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",58.930943845428104,7.676649258981949,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:d5ccdc59f877,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",57.789591830882976,7.601946581690967,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:84451938041e,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",62.00248239744608,7.874165504829453,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:2c2abef3dff9,"{""initial_observation_variance"": 32.0, ""initial_process_variance"": 1.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",57.247184326568146,7.5661869079852995,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:dc911c488115,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",41.78218104981818,6.463913756372232,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:b9145c905d43,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",40.32237442386909,6.349990112107978,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:b3368d485b46,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",35.18379632384463,5.931593067957767,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:2e0dfc03a10b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",43.245001911899614,6.5760932104023295,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:0e30f8cfbe0b,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",43.05322011363206,6.561495265077317,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:c06e59d67e66,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",41.234183722018,6.421384875711625,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:f4b26d005dec,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.5}",43.162942217855935,6.569851004235631,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:f01ffd8da01e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.5}",42.96968772567045,6.55512682758087,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:2b02f04b3e3e,"{""initial_observation_variance"": 1.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.5}",41.54975283841206,6.445909775851044,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:2fe494fe42f9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.02}",30.767321308177166,5.5468298430884975,True,outer_fold_2_train,2
factorized_local_em,factorized_local_em:26469d9d2e27,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.02}",36.65794977818408,6.05458089203407,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:300f02e8b695,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.02}",39.81769987970438,6.310126772078702,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:346ba55c5ef9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.02, ""process_rate"": 0.1}",33.82848283951746,5.816225824322631,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:08bf8fa86ba8,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.1, ""process_rate"": 0.1}",30.79425558747983,5.54925721042734,False,outer_fold_2_train,2
factorized_local_em,factorized_local_em:dc53ceca78d9,"{""initial_observation_variance"": 8.0, ""initial_process_variance"": 8.0, ""observation_rate"": 0.5, ""process_rate"": 0.1}",35.89082875601465,5.990895488657322,False,outer_fold_2_train,2
