seed,method,heldout_nll,heldout_latent_mse,heldout_early_nll,heldout_late_nll
39102,seen_mode_imm,0.8767072894577909,0.07311841920175588,0.9191961461431726,0.8975677685839647
39102,selected_fixed,1.1594463866708031,0.0856438387039023,1.083385371459876,1.1620177273566734
39103,clamp_h,0.8347101695190533,0.06354086502409424,1.095623682015646,0.8170587967643235
39103,clamp_q,0.848731283536623,0.0732565681676838,1.1405117298506537,0.8094236927045025
39103,clamp_r,0.9256261054235866,0.0889772601651174,1.1356619487932635,0.8811937227193626
39103,factorized,0.8193039637965984,0.06366518944296763,1.079243957675233,0.791980656942809
39103,oracle_dynamic,0.7144859011449864,0.05515354783328515,0.762211608741386,0.7267403743721679
39103,oracle_factorial_imm,0.7573557916020709,0.05769356337630569,0.9023761120159016,0.7449831863925498
39103,seen_mode_imm,0.8905698087623588,0.07656445057633741,1.0315528775862082,0.9169938581269588
39103,selected_fixed,1.1257341818614133,0.0785164820406219,1.2650823907623654,1.1271197765223635
39104,clamp_h,0.8278419314366492,0.05816755702046899,0.9512178277539267,0.7343331503924929
39104,clamp_q,0.8501872415827726,0.06569108801660672,1.0438620937253908,0.7498992436926942
39104,clamp_r,0.9432538704706639,0.09083097178350792,0.9978445908734589,0.8475501805012337
39104,factorized,0.8176761903658774,0.059523955159545124,0.9506269787858377,0.7305981458671819
39104,oracle_dynamic,0.7180800740977511,0.049504770095066125,0.6833706555030469,0.6712211063520963
39104,oracle_factorial_imm,0.7519966166667694,0.05188789431490632,0.7961798564697616,0.6728090445052686
39104,seen_mode_imm,0.8662203232384832,0.06886717463451852,0.8632553582643799,0.7413065844807913
39104,selected_fixed,1.1145859222408074,0.07878115864902153,1.0532416737143073,1.0997360377996004
39105,clamp_h,0.8481657737031237,0.06167484663050503,1.047470288514223,0.7859997922750058
39105,clamp_q,0.85917614982599,0.06626554319045441,1.0810510342743074,0.7704373558477479
39105,clamp_r,0.9370920708730371,0.08545042050724314,1.020749521970982,0.8626121956135966
39105,factorized,0.82889475474284,0.06307415208094724,1.0089306558163826,0.7628984836081327
39105,oracle_dynamic,0.7015709040111583,0.04886026171467429,0.694580460340718,0.6940065598586196
39105,oracle_factorial_imm,0.7408045599304686,0.05302968401536834,0.8329236638876917,0.712423999936436
39105,seen_mode_imm,0.8517444322904726,0.06875421341817914,0.9285731146226534,0.8567914654530155
39105,selected_fixed,1.0768094974074423,0.07664672373899377,1.0840176999069644,1.0506435152126152
39106,clamp_h,0.8428276883627068,0.062153669950231444,1.098037733147166,0.8413800729981155
39106,clamp_q,0.8808449500058818,0.0704640523399847,1.2079073075385218,0.8483154287851049
39106,clamp_r,0.9747744180208251,0.08786461962898423,1.0390847803973493,0.9182384409673828
39106,factorized,0.8280990633995784,0.06283995587255206,1.0724434607455342,0.8235028174815356
39106,oracle_dynamic,0.7073232819655382,0.05156345290688342,0.6930721352044746,0.7238021823567181
39106,oracle_factorial_imm,0.7510269625495144,0.054825939902252006,0.8604415589345387,0.7441726017615446
