candidate_index,retention_floor,retention_ceiling,bias,surprise_weight,entropy_weight,disagreement_weight,fast_retention,slow_retention,evidence_weight_floor,epsilon,natural_accuracy,natural_accuracy_loss,hidden_accuracy,post_switch_accuracy,reachability_auc,reachability_recall,false_alarms_per_1000,median_delay,mean_retention,eligible,selected
217,0.0,0.99,-2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7883970783598182,-0.02868597602525147,0.7361111111111109,0.6864754098360655,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.7803067005488716,True,False
218,0.0,0.99,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7799038937388141,-0.020192791404247346,0.7114512471655329,0.6304644808743168,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.8051645113828088,True,False
219,0.0,0.99,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7770890388406259,-0.017377936506059122,0.7029478458049887,0.6079234972677596,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.8098351139040305,True,False
220,0.0,0.99,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7374879187464136,0.022223183588153117,0.735827664399093,0.7240437158469945,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.1590875379127046,False,False
221,0.0,0.99,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7423402446670352,0.017370857667531547,0.7361111111111112,0.7240437158469945,0.8228184561081615,0.0,0.0,,0.12131561735960321,False,False
222,0.0,0.99,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.737554843664529,0.022156258670037787,0.7349773242630386,0.7240437158469945,0.7528218055520058,0.0,7.067999025103583,,0.10693353352868376,False,False
223,0.0,0.99,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.737109989797056,0.022601112537510737,0.7352607709750567,0.7240437158469945,0.7049994148561959,0.0,7.067999025103583,,0.10701170099131399,False,False
224,0.0,0.99,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7419915720595907,0.01771953027497608,0.7321428571428571,0.7069672131147541,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.30123556048432565,False,False
225,0.0,0.99,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7540451742336552,0.005665928100911488,0.7409297052154195,0.7233606557377049,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.4010603136561289,False,False
226,0.0,0.99,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.744290639834849,0.015420462499717735,0.7375283446712019,0.7219945355191256,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.2761295773570759,False,False
227,0.0,0.99,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7412010706738511,0.01851003166071563,0.7361111111111112,0.7213114754098361,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.2713779101361545,False,False
228,0.0,0.99,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7497703810144749,0.009940721320091828,0.711451247165533,0.6461748633879781,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.4868208821467874,True,False
229,0.0,0.99,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7688888038111507,-0.009177701476583922,0.7392290249433106,0.7172131147540984,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.639127123608392,True,False
230,0.0,0.99,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7579993040275406,0.0017117983070261689,0.7332766439909296,0.7103825136612022,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.5155422158639036,True,False
231,0.0,0.99,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7517587762751132,0.007952326059453507,0.7321428571428571,0.703551912568306,0.7049994148561959,0.32786885245901637,35.82744333414575,1.0,0.503261128233901,True,False
232,0.0,0.99,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7625275371243776,-0.002816434789810862,0.6669501133786847,0.5443989071038252,0.5099454269330259,0.5655737704918032,37.69599480055244,2.0,0.6725169887836585,True,False
233,0.0,0.99,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7869776188582939,-0.027266516523727136,0.7380952380952381,0.7021857923497268,0.8228184561081615,0.36065573770491804,6.336826712161833,0.0,0.7438204587741617,True,False
234,0.0,0.99,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7734853933751537,-0.013774291040586917,0.7230725623582765,0.6700819672131147,0.7528218055520058,0.6147540983606558,19.74165244942725,1.0,0.7262735520745776,True,False
235,0.0,0.99,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7685646558992834,-0.00885355356471662,0.7137188208616779,0.6489071038251366,0.7049994148561959,0.639344262295082,26.24096189779836,1.0,0.723148213839716,True,False
236,0.0,0.99,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7738809232756704,-0.014169820941103639,0.5907029478458049,0.4036885245901639,0.5099454269330259,0.39344262295081966,26.322203265903,3.0,0.819982536309766,True,False
237,0.0,0.99,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7969764686043087,-0.03726536626974197,0.7327097505668935,0.6762295081967212,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.8035191169965473,True,False
238,0.0,0.99,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7887739600180282,-0.029062857683461507,0.6879251700680272,0.5737704918032785,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.864957076198938,True,False
239,0.0,0.99,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7836803893649389,-0.023969287030372155,0.663548752834467,0.5163934426229508,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.8764021510656518,True,False
240,0.25,0.93,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.759012389613611,0.0006987127209557853,0.7468820861678004,0.7158469945355193,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.5105846288918009,True,False
241,0.25,0.93,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.760987068374004,-0.0012759660394372485,0.7514172335600907,0.7288251366120219,0.8228184561081615,0.0,0.0,,0.5127737013410992,False,False
242,0.25,0.93,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7599236873685804,-0.00021258503401366813,0.7502834467120181,0.7240437158469945,0.7528218055520058,0.0,7.067999025103583,,0.5093030623598388,False,False
243,0.25,0.93,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.758616611507933,0.0010944908266337094,0.7497165532879819,0.7226775956284154,0.7049994148561959,0.0,7.067999025103583,,0.5089840010559434,False,False
244,0.25,0.93,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7619684404550001,-0.002257338120433383,0.7460317460317459,0.7103825136612022,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.5495030525430736,True,False
245,0.25,0.93,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7645407193665648,-0.004829617031998024,0.7505668934240364,0.7219945355191257,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.5520533319751506,False,False
246,0.25,0.93,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7631648839446767,-0.003453781610110007,0.747732426303855,0.7144808743169399,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.5491564154977094,False,False
247,0.25,0.93,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7623014903416214,-0.002590388007054689,0.7465986394557823,0.712431693989071,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.5489487022866596,False,False
248,0.25,0.93,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7640073981145666,-0.0042962957799999035,0.7448979591836735,0.7062841530054647,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.5895144070115049,True,False
249,0.25,0.93,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7674898559125007,-0.007778753577934006,0.7491496598639455,0.7151639344262295,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.5921773880581446,True,False
250,0.25,0.93,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7658345105384836,-0.00612340820391688,0.7451814058956916,0.7069672131147541,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.5901380768437486,True,False
251,0.25,0.93,-0.0,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7646582066836083,-0.004947104349041553,0.7446145124716554,0.7056010928961749,0.7049994148561959,0.32786885245901637,35.82744333414575,1.0,0.5900626661005565,True,False
252,0.25,0.93,-0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7664454956732782,-0.0067343933387115085,0.7426303854875284,0.6980874316939891,0.5099454269330259,0.5655737704918032,37.69599480055244,2.0,0.6295690866060305,True,False
253,0.25,0.93,-0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7700227672251739,-0.010311664890607197,0.748015873015873,0.7090163934426229,0.8228184561081615,0.36065573770491804,6.336826712161833,0.0,0.632071912445156,True,False
254,0.25,0.93,-0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.767675670979268,-0.007964568644701298,0.7446145124716553,0.7035519125683061,0.7528218055520058,0.6147540983606558,19.74165244942725,1.0,0.6311037840868554,True,False
255,0.25,0.93,-0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.767144208394234,-0.007433106059667294,0.743764172335601,0.7021857923497269,0.7049994148561959,0.639344262295082,26.24096189779836,1.0,0.631169612678134,True,False
256,0.25,0.93,-0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7682254145321393,-0.008514312197572593,0.7372448979591837,0.6844262295081968,0.5099454269330259,0.39344262295081966,26.322203265903,3.0,0.6686102172335777,True,False
257,0.25,0.93,-0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7726547440789501,-0.012943641744383338,0.7437641723356009,0.700136612021858,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.670711033982628,True,False
258,0.25,0.93,-0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7699767452699989,-0.010265642935432195,0.7423469387755102,0.6974043715846995,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.670913014590811,True,False
259,0.25,0.93,-0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7687067465297621,-0.008995644195195385,0.7414965986394558,0.694672131147541,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.6711148489530123,True,False
260,0.25,0.93,1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7563258255341948,0.003385276800371928,0.7488662131519275,0.7233606557377049,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.45340708578818717,True,False
261,0.25,0.93,1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7585497106136564,0.001161391720910343,0.7519841269841269,0.735655737704918,0.8228184561081615,0.0,0.0,,0.4610055100292502,False,False
262,0.25,0.93,1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7574927527427887,0.002218349591778024,0.7519841269841269,0.7342896174863388,0.7528218055520058,0.0,7.067999025103583,,0.44708592277123704,False,False
263,0.25,0.93,1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7559838353928574,0.0037272669417093285,0.7511337868480726,0.7315573770491803,0.7049994148561959,0.0,7.067999025103583,,0.4457479464647304,False,False
264,0.25,0.93,0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7588025508934338,0.0009085514411328877,0.7448979591836735,0.7110655737704918,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.5178351625688478,True,False
265,0.25,0.93,0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7626943789785577,-0.0029832766439910063,0.75,0.7281420765027323,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.5304839513462895,False,False
266,0.25,0.93,0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.760168553833685,-0.00045745149911824434,0.7502834467120182,0.7267759562841529,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.515887676172948,False,False
267,0.25,0.93,0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7587801207801517,0.0009309815544150668,0.7497165532879819,0.7254098360655737,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.5148106674984586,False,False
268,0.25,0.93,-0.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7629582662098635,-0.003247163875296777,0.7409297052154195,0.6994535519125682,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.5879309177555505,True,False
269,0.25,0.93,-0.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7686366246501215,-0.008925522315554768,0.7491496598639455,0.7226775956284153,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.6025289484173042,True,False
270,0.25,0.93,-0.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7651647579683601,-0.005453655633793408,0.7443310657596373,0.7090163934426229,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.5909576616950294,True,False
271,0.25,0.93,-0.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7647317619341686,-0.005020659599601851,0.7434807256235828,0.7062841530054645,0.7049994148561959,0.32786885245901637,35.82744333414575,1.0,0.5904089052230203,True,False
272,0.25,0.93,-0.5,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.766510106089074,-0.00679900375450726,0.7324263038548752,0.6741803278688523,0.5099454269330259,0.5655737704918032,37.69599480055244,2.0,0.6584214573374855,True,False
273,0.25,0.93,-0.5,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7727956325293674,-0.013084530194800714,0.7465986394557823,0.7110655737704918,0.8228184561081615,0.36065573770491804,6.336826712161833,0.0,0.6707884379147285,True,False
274,0.25,0.93,-0.5,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7686992285504447,-0.008988126215877967,0.7395124716553287,0.6939890710382514,0.7528218055520058,0.6147540983606558,19.74165244942725,1.0,0.6656643442079366,True,False
275,0.25,0.93,-0.5,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7680016346980889,-0.008290532363522174,0.7378117913832201,0.6898907103825137,0.7049994148561959,0.639344262295082,26.24096189779836,1.0,0.6658611577513988,True,False
276,0.25,0.93,-1.0,1.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7703583510400759,-0.01064724870550915,0.7222222222222222,0.6475409836065572,0.5099454269330259,0.39344262295081966,26.322203265903,3.0,0.723917516449903,True,False
277,0.25,0.93,-1.0,0.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7785389117190702,-0.018827809384503458,0.7409297052154195,0.6892076502732241,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.7310100315497975,True,False
278,0.25,0.93,-1.0,0.5,0.0,0.5,0.5,0.98,1.0,1e-12,0.7747828848975672,-0.015071782563000458,0.731859410430839,0.6755464480874317,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.7336295889400879,True,False
279,0.25,0.93,-1.0,0.4,0.2,0.4,0.5,0.98,1.0,1e-12,0.7728009768144686,-0.013089874479901842,0.7278911564625851,0.665983606557377,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.7345834893343448,True,False
280,0.25,0.93,2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.753763858355843,0.005947243978723704,0.7491496598639455,0.7295081967213116,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.39480540356311145,True,False
281,0.25,0.93,2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7559900339137855,0.0037210684207812372,0.7505668934240363,0.7363387978142076,0.8228184561081615,0.0,0.0,,0.4002824040136487,False,False
282,0.25,0.93,2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7539393662694461,0.005771736065120603,0.7514172335600907,0.735655737704918,0.7528218055520058,0.0,7.067999025103583,,0.3753677701554209,False,False
283,0.25,0.93,2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7534252970053769,0.006285805329189875,0.7505668934240364,0.735655737704918,0.7049994148561959,0.0,7.067999025103583,,0.3732860465691664,False,False
284,0.25,0.93,1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7563402818328041,0.003370820501762628,0.7429138321995465,0.7110655737704918,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.48153101784801405,True,False
285,0.25,0.93,1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7617128350252144,-0.0020017326906476285,0.7514172335600907,0.7349726775956283,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.5184178419184436,False,False
286,0.25,0.93,1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7576281057055225,0.0020829966290442092,0.7497165532879818,0.730191256830601,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.4739822015415279,False,False
287,0.25,0.93,1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.756750995602222,0.002960106732344703,0.7482993197278912,0.7274590163934426,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.4710807837357063,False,False
288,0.25,0.93,-0.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7610276075827762,-0.0013165052482094763,0.731859410430839,0.6823770491803278,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.585421179362186,True,False
289,0.25,0.93,-0.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7704055158876895,-0.010694413553122728,0.7474489795918368,0.7226775956284153,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.636527147244419,True,False
290,0.25,0.93,-0.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7639675987041583,-0.004256496369591578,0.7440476190476191,0.7151639344262296,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.5948950575490458,True,False
291,0.25,0.93,-0.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7624137501578286,-0.0027026478232619056,0.7412131519274378,0.7090163934426229,0.7049994148561959,0.32786885245901637,35.82744333414575,1.0,0.5919555250322196,True,False
292,0.25,0.93,-1.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7673070306093694,-0.00759592827480271,0.7162698412698413,0.639344262295082,0.5099454269330259,0.5655737704918032,37.69599480055244,2.0,0.6903223161497536,True,False
293,0.25,0.93,-1.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7789036680703604,-0.019192565735793643,0.7446145124716554,0.7083333333333334,0.8228184561081615,0.36065573770491804,6.336826712161833,0.0,0.7250759578050796,True,False
294,0.25,0.93,-1.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.7730360348217749,-0.013324932487208119,0.7329931972789115,0.6823770491803278,0.7528218055520058,0.6147540983606558,19.74165244942725,1.0,0.711442546818259,True,False
295,0.25,0.93,-1.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.769695684637753,-0.009984582303186218,0.7287414965986394,0.6755464480874316,0.7049994148561959,0.639344262295082,26.24096189779836,1.0,0.7111324066642387,True,False
296,0.25,0.93,-2.0,2.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7734188357315078,-0.01370773339694109,0.691609977324263,0.5737704918032787,0.5099454269330259,0.39344262295081966,26.322203265903,3.0,0.7801778988899063,True,False
297,0.25,0.93,-2.0,0.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7848584586322888,-0.025147356297722023,0.7392290249433107,0.6844262295081968,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.785968238760841,True,False
298,0.25,0.93,-2.0,1.0,0.0,1.0,0.5,0.98,1.0,1e-12,0.780477660945095,-0.02076655861052823,0.7193877551020408,0.6407103825136612,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.8030422906467778,True,False
299,0.25,0.93,-2.0,0.8,0.4,0.8,0.5,0.98,1.0,1e-12,0.7774312770118114,-0.017720174677244627,0.7106009070294785,0.6209016393442623,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.806250381267415,True,False
300,0.25,0.93,4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7525946406687681,0.007116461665798601,0.7485827664399093,0.7322404371584699,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.35927224826327187,True,False
301,0.25,0.93,4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7533434839771352,0.006367618357431493,0.7505668934240363,0.7370218579234972,0.8228184561081615,0.0,0.0,,0.3333278987924547,False,False
302,0.25,0.93,4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7522560793183021,0.007455023016264661,0.75,0.7370218579234972,0.7528218055520058,0.0,7.067999025103583,,0.3234492957570757,False,False
303,0.25,0.93,4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7518309092502748,0.007880193084291887,0.75,0.7370218579234972,0.7049994148561959,0.0,7.067999025103583,,0.32350298653948834,False,False
304,0.25,0.93,2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.754091392198571,0.005619710135995715,0.7409297052154196,0.7096994535519127,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.4569092738680217,True,False
305,0.25,0.93,2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7600412392226713,-0.00033013688810457076,0.75,0.7349726775956283,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.525475770996129,False,False
306,0.25,0.93,2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7547042360003297,0.005006866334237081,0.7485827664399093,0.7315573770491803,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.4396647602048602,False,False
307,0.25,0.93,2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7537494020572337,0.005961700277333004,0.7480158730158731,0.7295081967213115,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.43640098878038897,False,False
308,0.25,0.93,-0.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7605953513469486,-0.0008842490123818214,0.7216553287981861,0.6584699453551912,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.5843820200604196,True,False
309,0.25,0.93,-0.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7731747519247776,-0.013463649590210847,0.7465986394557823,0.7226775956284154,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.6889964081350571,True,False
310,0.25,0.93,-0.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7642014949828542,-0.0044903926482874335,0.7429138321995465,0.7172131147540984,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.6041098048358126,True,False
311,0.25,0.93,-0.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7603701686812897,-0.0006590663467229696,0.7392290249433107,0.7062841530054644,0.7049994148561959,0.32786885245901637,35.82744333414575,1.0,0.5956743103020734,True,False
312,0.25,0.93,-2.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.7685257798935949,-0.008814677559028206,0.6955782312925171,0.5935792349726775,0.5099454269330259,0.5655737704918032,37.69599480055244,2.0,0.7119308609827149,True,False
313,0.25,0.93,-2.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7839658138749874,-0.024254711540420693,0.7414965986394558,0.7056010928961749,0.8228184561081615,0.36065573770491804,6.336826712161833,0.0,0.7609069817842727,True,False
314,0.25,0.93,-2.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7755957161016942,-0.015884613767127465,0.7267573696145125,0.6721311475409835,0.7528218055520058,0.6147540983606558,19.74165244942725,1.0,0.748854561020922,True,False
315,0.25,0.93,-2.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7714632898279772,-0.011752187493410449,0.7193877551020408,0.6543715846994536,0.7049994148561959,0.639344262295082,26.24096189779836,1.0,0.7467078640515221,True,False
316,0.25,0.93,-4.0,4.0,0.0,0.0,0.5,0.98,1.0,1e-12,0.775911551580103,-0.01620044924553632,0.6618480725623583,0.5081967213114754,0.5099454269330259,0.39344262295081966,26.322203265903,3.0,0.8132203279703444,True,False
317,0.25,0.93,-4.0,0.0,0.0,4.0,0.5,0.98,1.0,1e-12,0.7897368914869121,-0.030025789152345328,0.7361111111111112,0.6782786885245902,0.8228184561081615,0.6639344262295082,3.8183443009180276,1.0,0.8019121207653053,True,False
318,0.25,0.93,-4.0,2.0,0.0,2.0,0.5,0.98,1.0,1e-12,0.7852305205773406,-0.025519418242773817,0.7018140589569162,0.5956284153005464,0.7528218055520058,0.7540983606557377,9.505240068242749,2.0,0.8441119311265433,True,False
319,0.25,0.93,-4.0,1.6,0.8,1.6,0.5,0.98,1.0,1e-12,0.7820940945555761,-0.022382992221009368,0.6882086167800453,0.5635245901639344,0.7049994148561959,0.6311475409836066,11.211308798440166,2.0,0.851973194671357,True,False
320,0.25,0.97,0.5,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.760075314783679,-0.0003642124491122223,0.7465986394557823,0.7131147540983607,0.5099454269330259,0.2459016393442623,19.172962872694775,3.5,0.5259131364736714,True,False
321,0.25,0.97,0.5,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7622692089105305,-0.002558106575963781,0.7502834467120181,0.7254098360655737,0.8228184561081615,0.0,0.0,,0.5282309778905757,False,False
322,0.25,0.97,0.5,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7615574427225739,-0.0018463403880071283,0.7491496598639455,0.7206284153005463,0.7528218055520058,0.0,7.067999025103583,,0.5245561836751234,False,False
323,0.25,0.97,0.5,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7599433711680261,-0.00023226883345939253,0.7480158730158731,0.7172131147540983,0.7049994148561959,0.0,7.067999025103583,,0.5242183540592341,False,False
324,0.25,0.97,0.25,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7624825097190694,-0.0027714073845026554,0.7454648526077098,0.7076502732240438,0.5099454269330259,0.4426229508196721,33.55268502721586,3.5,0.5671208791632544,True,False
325,0.25,0.97,0.25,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.766466298341324,-0.006755196006757225,0.75,0.7199453551912568,0.8228184561081615,0.09836065573770492,31.92785766512308,0.0,0.5698211750325124,False,False
326,0.25,0.97,0.25,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7640007677821218,-0.004289665447555047,0.7465986394557823,0.712431693989071,0.7528218055520058,0.06557377049180328,27.540823787472583,0.0,0.566753851703457,False,False
327,0.25,0.97,0.25,0.2,0.1,0.2,0.5,0.98,1.0,1e-12,0.7635625442470937,-0.003851441912526954,0.7446145124716554,0.7069672131147541,0.7049994148561959,0.09016393442622951,24.291169063287025,0.0,0.5665339200682278,False,False
328,0.25,0.97,-0.0,0.5,0.0,0.0,0.5,0.98,1.0,1e-12,0.7659206634206891,-0.006209561086122362,0.7437641723356009,0.7021857923497268,0.5099454269330259,0.5409836065573771,43.951580144609636,2.0,0.609485842718064,True,False
329,0.25,0.97,-0.0,0.0,0.0,0.5,0.5,0.98,1.0,1e-12,0.7680976200619314,-0.00838651772736465,0.747732426303855,0.7117486338797814,0.8228184561081615,0.21311475409836064,14.54220489073036,0.0,0.6123054697086237,True,False
330,0.25,0.97,-0.0,0.25,0.0,0.25,0.5,0.98,1.0,1e-12,0.7671835759931255,-0.007472473658558743,0.7434807256235827,0.7028688524590164,0.7528218055520058,0.2786885245901639,35.17751238930864,0.0,0.6101461990110278,True,False
