seed,selection_family,hazard_rate,process_rate,observation_rate,fit_nll,selected,process_variance,observation_variance,statistic_decay,prior_mass,q_fraction,mode_switch_probability
43005,h_plus_total_variance,0.002,,,0.106049576608032,False,,,0.95,4.0,0.1,
43005,h_plus_total_variance,0.02,,,0.10692186750678781,False,,,0.95,4.0,0.1,
43005,h_plus_total_variance,0.1,,,0.11639666790996002,False,,,0.95,4.0,0.1,
43005,h_plus_total_variance,0.002,,,0.10350617278011626,False,,,0.95,4.0,0.5,
43005,h_plus_total_variance,0.02,,,0.10433607838318042,False,,,0.95,4.0,0.5,
43005,h_plus_total_variance,0.1,,,0.10847580634650057,False,,,0.95,4.0,0.5,
43005,h_plus_total_variance,0.002,,,0.15182139274878206,False,,,0.95,4.0,0.9,
43005,h_plus_total_variance,0.02,,,0.15042253970875918,False,,,0.95,4.0,0.9,
43005,h_plus_total_variance,0.1,,,0.15547024541914764,False,,,0.95,4.0,0.9,
43005,h_plus_total_variance,0.002,,,0.10715738748319281,False,,,0.95,16.0,0.1,
43005,h_plus_total_variance,0.02,,,0.10801665646331224,False,,,0.95,16.0,0.1,
43005,h_plus_total_variance,0.1,,,0.11744525879906445,False,,,0.95,16.0,0.1,
43005,h_plus_total_variance,0.002,,,0.1058674691215628,False,,,0.95,16.0,0.5,
43005,h_plus_total_variance,0.02,,,0.10661563077532381,False,,,0.95,16.0,0.5,
43005,h_plus_total_variance,0.1,,,0.11076502700737595,False,,,0.95,16.0,0.5,
43005,h_plus_total_variance,0.002,,,0.15409572694839072,False,,,0.95,16.0,0.9,
43005,h_plus_total_variance,0.02,,,0.1525945096459641,False,,,0.95,16.0,0.9,
43005,h_plus_total_variance,0.1,,,0.15767354385744048,False,,,0.95,16.0,0.9,
43005,h_plus_total_variance,0.002,,,0.21382332037922183,False,,,0.99,1.0,0.1,
43005,h_plus_total_variance,0.02,,,0.19976530047517183,False,,,0.99,1.0,0.1,
43005,h_plus_total_variance,0.1,,,0.19458969924399916,False,,,0.99,1.0,0.1,
43005,h_plus_total_variance,0.002,,,0.21113737719704348,False,,,0.99,1.0,0.5,
43005,h_plus_total_variance,0.02,,,0.194423792297722,False,,,0.99,1.0,0.5,
43005,h_plus_total_variance,0.1,,,0.18665753048835146,False,,,0.99,1.0,0.5,
43005,h_plus_total_variance,0.002,,,0.25278742333971455,False,,,0.99,1.0,0.9,
43005,h_plus_total_variance,0.02,,,0.23467787774624385,False,,,0.99,1.0,0.9,
43005,h_plus_total_variance,0.1,,,0.23054899784347713,False,,,0.99,1.0,0.9,
43005,h_plus_total_variance,0.002,,,0.21353494094757933,False,,,0.99,4.0,0.1,
43005,h_plus_total_variance,0.02,,,0.1996134429267437,False,,,0.99,4.0,0.1,
43005,h_plus_total_variance,0.1,,,0.1943736228975973,False,,,0.99,4.0,0.1,
43005,h_plus_total_variance,0.002,,,0.21247907121497278,False,,,0.99,4.0,0.5,
43005,h_plus_total_variance,0.02,,,0.19592094154189976,False,,,0.99,4.0,0.5,
43005,h_plus_total_variance,0.1,,,0.18807903767993941,False,,,0.99,4.0,0.5,
43005,h_plus_total_variance,0.002,,,0.253771099271657,False,,,0.99,4.0,0.9,
43005,h_plus_total_variance,0.02,,,0.23594254607578544,False,,,0.99,4.0,0.9,
43005,h_plus_total_variance,0.1,,,0.2317208152860785,False,,,0.99,4.0,0.9,
43005,h_plus_total_variance,0.002,,,0.21471476441038895,False,,,0.99,16.0,0.1,
43005,h_plus_total_variance,0.02,,,0.20135129934437637,False,,,0.99,16.0,0.1,
43005,h_plus_total_variance,0.1,,,0.196174401621926,False,,,0.99,16.0,0.1,
43005,h_plus_total_variance,0.002,,,0.21666735308824372,False,,,0.99,16.0,0.5,
43005,h_plus_total_variance,0.02,,,0.20024117752970746,False,,,0.99,16.0,0.5,
43005,h_plus_total_variance,0.1,,,0.19249561020445782,False,,,0.99,16.0,0.5,
43005,h_plus_total_variance,0.002,,,0.25724897455406714,False,,,0.99,16.0,0.9,
43005,h_plus_total_variance,0.02,,,0.23994002297408348,False,,,0.99,16.0,0.9,
43005,h_plus_total_variance,0.1,,,0.23568520071838725,False,,,0.99,16.0,0.9,
43005,h_plus_total_variance,0.002,,,0.29189616944229396,False,,,1.0,1.0,0.1,
43005,h_plus_total_variance,0.02,,,0.26699422334651884,False,,,1.0,1.0,0.1,
43005,h_plus_total_variance,0.1,,,0.26851194015894664,False,,,1.0,1.0,0.1,
43005,h_plus_total_variance,0.002,,,0.2904527663942563,False,,,1.0,1.0,0.5,
43005,h_plus_total_variance,0.02,,,0.2657386670575353,False,,,1.0,1.0,0.5,
43005,h_plus_total_variance,0.1,,,0.2597234119011492,False,,,1.0,1.0,0.5,
43005,h_plus_total_variance,0.002,,,0.33096820426013135,False,,,1.0,1.0,0.9,
43005,h_plus_total_variance,0.02,,,0.30139462536344064,False,,,1.0,1.0,0.9,
43005,h_plus_total_variance,0.1,,,0.2966016949839552,False,,,1.0,1.0,0.9,
43005,h_plus_total_variance,0.002,,,0.28864025420409056,False,,,1.0,4.0,0.1,
43005,h_plus_total_variance,0.02,,,0.26413394426652587,False,,,1.0,4.0,0.1,
43005,h_plus_total_variance,0.1,,,0.2658074095024122,False,,,1.0,4.0,0.1,
43005,h_plus_total_variance,0.002,,,0.2892039346328029,False,,,1.0,4.0,0.5,
43005,h_plus_total_variance,0.02,,,0.26561671332348424,False,,,1.0,4.0,0.5,
43005,h_plus_total_variance,0.1,,,0.2596403013333589,False,,,1.0,4.0,0.5,
43005,h_plus_total_variance,0.002,,,0.32903528686039296,False,,,1.0,4.0,0.9,
43005,h_plus_total_variance,0.02,,,0.30052613703784253,False,,,1.0,4.0,0.9,
43005,h_plus_total_variance,0.1,,,0.29604312469782595,False,,,1.0,4.0,0.9,
43005,h_plus_total_variance,0.002,,,0.2822714334535981,False,,,1.0,16.0,0.1,
43005,h_plus_total_variance,0.02,,,0.2595213559916587,False,,,1.0,16.0,0.1,
43005,h_plus_total_variance,0.1,,,0.2623117727715103,False,,,1.0,16.0,0.1,
43005,h_plus_total_variance,0.002,,,0.2862997010651784,False,,,1.0,16.0,0.5,
43005,h_plus_total_variance,0.02,,,0.26579551486533676,False,,,1.0,16.0,0.5,
43005,h_plus_total_variance,0.1,,,0.2598225188106756,False,,,1.0,16.0,0.5,
43005,h_plus_total_variance,0.002,,,0.325259794902544,False,,,1.0,16.0,0.9,
43005,h_plus_total_variance,0.02,,,0.29972807905049925,False,,,1.0,16.0,0.9,
43005,h_plus_total_variance,0.1,,,0.29562265852744074,False,,,1.0,16.0,0.9,
43005,generator_supported_seen_mode_imm,,,,-0.026910321014671227,False,,,,,,0.001
43005,generator_supported_seen_mode_imm,,,,-0.038581835952144546,True,,,,,,0.01
43005,generator_supported_seen_mode_imm,,,,-0.029005961429812353,False,,,,,,0.05
