seed,method,event_index,sequence_id,cell,window,n_samples,nll,latent_mse
43005,learned_event_learned_qr,1843,1,110,4,4,-0.441712711241872,0.006642339641170327
43005,learned_event_learned_qr,1843,1,110,8,8,-0.13554896310738918,0.004541862468288915
43005,learned_event_learned_qr,1843,1,110,16,16,0.23012645199926138,0.033512698877673164
43005,learned_event_learned_qr,1935,1,101,1,1,0.5644935460638426,0.10752254473148112
43005,learned_event_learned_qr,1935,1,101,4,4,0.3312971317439439,0.0474624034739832
43005,learned_event_learned_qr,1935,1,101,8,8,0.5117346962251471,0.0592641357903991
43005,learned_event_learned_qr,1935,1,101,16,16,0.4094700331741925,0.07022322474348086
43005,learned_event_learned_qr,1952,1,101,1,1,0.40461196367778357,5.033249711280421e-05
43005,learned_event_learned_qr,1952,1,101,4,4,0.43086733644330655,0.04164946775596115
43005,learned_event_learned_qr,1952,1,101,8,8,0.9843008529662651,0.05695352178861124
43005,learned_event_learned_qr,1952,1,101,16,11,0.8235058187153321,0.05947040288571958
43005,learned_event_learned_qr,1964,1,101,1,1,0.11752020326584328,0.18433481238761187
43005,learned_event_learned_qr,1964,1,101,4,4,0.24725731415278268,0.0670171691671384
43005,learned_event_learned_qr,1964,1,101,8,8,0.3976955366949394,0.05520414601083853
43005,learned_event_learned_qr,1964,1,101,16,16,0.9598307682868301,0.06950978983442233
43005,learned_event_learned_qr,1981,1,101,1,1,2.2269419899374077,0.045539555119086236
43005,learned_event_learned_qr,1981,1,101,4,4,1.1973907338157406,0.03556729198290678
43005,learned_event_learned_qr,1981,1,101,8,8,1.0113937457635047,0.07588638555289748
43005,learned_event_learned_qr,1981,1,101,16,16,0.8037478533507609,0.061927583478643834
43005,learned_event_learned_qr,2009,1,101,1,1,0.22080188640746307,0.024023882885915115
43005,learned_event_learned_qr,2009,1,101,4,4,0.4569362471815529,0.05202055065687004
43005,learned_event_learned_qr,2009,1,101,8,8,0.7793350999028049,0.04795690952515953
43005,learned_event_learned_qr,2009,1,101,16,16,0.8460823597549779,0.04952227762618441
43005,learned_event_learned_qr,2027,1,101,1,1,0.7060302593869547,0.05591780664622394
43005,learned_event_learned_qr,2027,1,101,4,4,0.5936880187234864,0.03720132524621067
43005,learned_event_learned_qr,2027,1,101,8,8,0.4360674535537819,0.021313560878604178
43005,learned_event_learned_qr,2027,1,101,16,14,0.5672679338955341,0.04983676635336847
43005,learned_event_learned_qr,2043,1,101,1,1,2.0793451248178587,0.1328425735066614
43005,learned_event_learned_qr,2043,1,101,4,4,1.2683971828006997,0.10863671154448167
43005,learned_event_learned_qr,2043,1,101,8,8,1.001152992558648,0.10863553231509199
