generator_split,actuator_mode,alpha,transition_rank,input_rank,delay,noise_std,metric,mean,sd,n_seed,statistics_unit,expected_seed_count,n_seed_observed,n_seed_complete,n_seed_failed,n_seed_invalid,n_seed_unknown,n_seed_budget_invalid,n_seed_missing,n_rows,coverage_fraction
discovery,low_rank,0.5,1,1,12,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_balanced_accuracy,0.96875,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_state_normalized_rmse,0.008456936271819367,0.0026083060555451565,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,train_zero_input_normalized_rmse,0.004457569931937054,0.002687306971899242,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_state_normalized_rmse,0.010500167046906761,0.00233021630060624,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,1,12,0.3,validation_zero_input_normalized_rmse,0.005015754051839231,0.003277928782936522,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,chi,0.0114258248241813,0.013227060618395159,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,chi_energy,0.00022719359510359855,0.0003151983782672504,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,empirical_train_cross_energy,8.922869889322638e-06,1.5345963064493303e-05,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_balanced_accuracy,0.6875,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_state_normalized_rmse,0.15013611531111787,0.01229256162676129,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_balanced_accuracy,0.75,0.2651650429449553,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_state_normalized_rmse,0.05675360379554731,0.0023827763625809922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_balanced_accuracy,0.6875,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_state_normalized_rmse,0.15113563955166032,0.008200980568915618,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,1,4,0,0.3,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,chi,0.38983755976751017,0.33789756571512225,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,chi_energy,0.3860681734801898,0.5026793166477107,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,empirical_train_cross_energy,-8.836537049755307e-06,9.959620299850939e-06,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_balanced_accuracy,0.75,0.3535533905932738,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_state_normalized_rmse,0.01997969959248016,0.003571250896569319,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,test_zero_input_normalized_rmse,0.013884079862721152,0.0038557122800749947,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_balanced_accuracy,0.6875,0.3535533905932738,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_state_normalized_rmse,0.017432392793526708,0.0008280759396309952,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,train_zero_input_normalized_rmse,0.01202791239464434,0.003030594893837705,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,transition_energy_rank_99,1.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,transition_energy_rank_999,2.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_balanced_accuracy,0.8125,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_state_normalized_rmse,0.021890364267357985,0.0020974819066576504,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,1,12,0.6,validation_zero_input_normalized_rmse,0.014017956573411464,0.003490380415788457,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,chi,0.2870751236148848,0.29345847617627574,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,chi_energy,0.24829107461041428,0.3406464320693546,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,empirical_train_cross_energy,0.00015777435803339306,0.00016344919274838534,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_balanced_accuracy,0.375,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_state_normalized_rmse,0.10100249526957286,0.0374984868297095,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_absolute_observation_balanced_accuracy,0.96875,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_balanced_accuracy,0.65625,0.04419417382415922,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_state_normalized_rmse,0.03618078753299253,0.010190139408213332,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,transition_energy_rank_99,2.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,transition_energy_rank_999,2.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_absolute_observation_balanced_accuracy,0.9375,0.08838834764831845,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_balanced_accuracy,0.5,0.1767766952966369,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_state_normalized_rmse,0.09997338416416693,0.02981389565308334,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,0.5,4,4,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_state_normalized_rmse,2.5349495311160044e-09,3.2051254450866103e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_state_normalized_rmse,5.386695262932778e-10,5.909179165792671e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_state_normalized_rmse,1.9789736174167487e-09,2.3124813757255283e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,test_state_normalized_rmse,1.6024889232719974e-10,6.555871322550964e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,test_zero_input_normalized_rmse,1.675440309511698e-10,6.000462582929508e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,train_state_normalized_rmse,1.50175182722126e-10,5.518056188538415e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,train_zero_input_normalized_rmse,1.477639919132607e-10,4.494079931225126e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,transition_energy_rank_99,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,transition_energy_rank_999,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,validation_state_normalized_rmse,1.895701936648143e-10,8.052331881451677e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,1,4,12,0.3,validation_zero_input_normalized_rmse,1.8207887837398717e-10,7.63529793607273e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,test_state_normalized_rmse,2.9363962267898087e-09,1.7398957050720958e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,train_state_normalized_rmse,9.619085227295451e-10,6.193206828221718e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,transition_energy_rank_99,1.5,0.7071067811865476,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,transition_energy_rank_999,2.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,validation_state_normalized_rmse,2.731389532699864e-09,1.1227740175763188e-09,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,chi,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,chi_energy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,test_state_normalized_rmse,3.4356180856699013e-10,1.9890613735841684e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,test_zero_input_normalized_rmse,3.4804980586831627e-10,1.991836688848223e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,train_state_normalized_rmse,3.1647966806125765e-10,1.9059414357514184e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,train_zero_input_normalized_rmse,3.116936900895585e-10,1.8564117300439242e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,transition_energy_rank_99,2.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,transition_energy_rank_999,3.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,validation_state_normalized_rmse,3.902131331922025e-10,2.5794456978118046e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,low_rank,1.0,4,1,12,0.3,validation_zero_input_normalized_rmse,3.6982786244288493e-10,2.2861538736407004e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,chi,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,chi_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,test_state_normalized_rmse,2.3221749360398792e-10,1.7426453489583316e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,test_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,train_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,train_state_normalized_rmse,7.178135915462239e-11,5.7672407202277215e-11,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,train_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,transition_energy_rank_99,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,transition_energy_rank_999,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,validation_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,validation_state_normalized_rmse,2.2742065454845384e-10,1.981410651920364e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,1,0,0.6,validation_zero_input_normalized_rmse,,,0,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,chi,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,chi_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,demand_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,empirical_train_cross_energy,0.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,target_test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,target_train_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,target_validation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,test_absolute_observation_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,test_balanced_accuracy,1.0,0.0,2,seed,2,2,2,0,0,0,0,0,2,1.0
discovery,rgl,0.0,1,4,0,0.3,test_state_normalized_rmse,3.148670600487908e-10,1.6373222085180987e-10,2,seed,2,2,2,0,0,0,0,0,2,1.0
